""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"2810410L24Rik"	0.0317950104453926	0.16930709011091	0.134	0.107	1
"Rab11fip2"	0.0318508567154563	0.24141973611456	0.28	0.263	1
"Cox7b"	0.032238459181854	0.154333730916961	0.695	0.747	1
"Zc3h6"	0.0323380522685267	0.222859065717639	0.312	0.305	1
"Gm30725"	0.0329855048542769	0.294006011387397	0.334	0.298	1
"Mpp6"	0.03336112623652	-0.157557248021678	0.294	0.368	1
"Kirrel3"	0.0350692145045702	0.254755284016597	0.152	0.114	1
"Pex11a"	0.0352190030373843	0.150578318641583	0.102	0.076	1
"Gm26782"	0.0358839269271203	0.162200184112847	0.188	0.16	1
"Gramd1b"	0.0374565762371894	0.185007965485886	0.48	0.461	1
"Rmdn1"	0.0381134013505485	0.224675415471363	0.396	0.412	1
"Dnai2"	0.0382663921873462	0.200666916634507	0.127	0.097	1
"Rorb"	0.0392945107771427	0.16755172910254	0.815	0.861	1
"Pnn"	0.0402525961948368	0.162475042305912	0.518	0.537	1
"Nfasc"	0.0422493060800648	0.20600486134806	0.594	0.597	1
"Ctcf"	0.0425137888852114	0.198594388586574	0.32	0.308	1
"Meis2"	0.0435371360492821	0.434077240002651	0.213	0.18	1
"Lrrtm4"	0.0443198050010768	0.240100441662786	0.447	0.407	1
"5930430L01Rik"	0.0455998984356015	0.196984231893666	0.213	0.191	1
"Dguok"	0.0470082280377611	0.195638471532337	0.219	0.201	1
"Gm17634"	0.0473480189750861	0.285919370511419	0.257	0.235	1
"Dop1b"	0.0485456567266941	0.205952167621361	0.192	0.17	1
"Ap2a2"	0.0495014318637055	0.237053822614646	0.347	0.34	1
"Rhoj"	0.0534007689648768	0.21374113366785	0.187	0.162	1
"Tab2"	0.053657035698071	0.161417331587729	0.166	0.142	1
"Cox10"	0.0537905857055073	0.164520988424401	0.134	0.11	1
"Casp7"	0.0552687874599432	0.19797159063409	0.291	0.263	1
"Traf3ip2"	0.0568505445134415	0.153305755942923	0.113	0.087	1
"Camk2b"	0.0596617854580471	0.155540122993993	0.583	0.603	1
"Zfp521"	0.0640565715848129	0.219303055617192	0.377	0.374	1
"Capza2"	0.0641525796382068	0.176716481886671	0.371	0.388	1
"Asic2"	0.0659775375406658	0.223661928723963	0.434	0.396	1
"Sipa1l1"	0.0680163831485171	0.188504310411913	0.31	0.299	1
"B230312C02Rik"	0.0698182024668147	0.185405988213898	0.108	0.087	1
"Rpa1"	0.0707354913489985	0.189611984634703	0.539	0.544	1
"Zfp2"	0.0735686188185562	0.158519088188741	0.114	0.093	1
"Sdk1"	0.0738691445252438	0.238014881666597	0.454	0.433	1
"Gm35217"	0.073978334182889	0.211034483908573	0.174	0.15	1
"Hs3st4"	0.074169336165712	0.254699109248493	0.159	0.128	1
"Trim23"	0.0777390834622151	0.156745360673469	0.101	0.08	1
"Elovl4"	0.0800852021792083	0.229295928659356	0.278	0.263	1
"Aldh2"	0.0806577872896683	0.154122749148646	0.115	0.093	1
"Shcbp1l"	0.084070881425314	0.156623005597373	0.134	0.112	1
"Sp4"	0.089232430828155	0.175238767245766	0.181	0.16	1
"Vwa8"	0.0896324129902757	0.182673642810169	0.397	0.41	1
"Specc1l"	0.0911703221939399	0.165088083698622	0.233	0.219	1
"Tenm2"	0.0958035656787377	-0.150916352128847	0.573	0.608	1
"A230077H06Rik"	0.096776393880052	0.157766548788425	0.229	0.206	1
"Snhg8"	0.0997563655784948	0.20708654122744	0.432	0.454	1
"Nr6a1os"	0.101968435497551	0.218492321919414	0.297	0.291	1
"Brca2"	0.102813821256118	0.181451414490511	0.169	0.152	1
"9030624G23Rik"	0.104875969334289	0.226837344506559	0.227	0.209	1
"Srsf10"	0.105233049132515	0.171708633237468	0.329	0.331	1
"Orc4"	0.105418080792953	0.171298680834553	0.153	0.138	1
"Mt3"	0.105730046634783	0.212504896402821	0.274	0.268	1
"Ndnf"	0.106089233781813	0.157738603820323	0.506	0.486	1
"Vamp3"	0.107256486732594	0.168084211993568	0.185	0.169	1
"Dync2h1"	0.108389844590102	0.16903740027598	0.342	0.336	1
"Dot1l"	0.111327838988282	0.160772471107635	0.147	0.128	1
"Gm28807"	0.114077537051756	0.170085297148984	0.141	0.122	1
"Pacsin2"	0.117552241738121	0.152851866573823	0.153	0.133	1
"Timm23"	0.1176020222181	0.150708794510969	0.43	0.462	1
"Wars2"	0.118419754279515	0.158434564666217	0.143	0.124	1
"Ttll1"	0.124030180703992	0.16349914327394	0.188	0.176	1
"Pabpc4"	0.1256381802619	0.158623874873521	0.153	0.135	1
"Gt(ROSA)26Sor"	0.126078612139583	0.211708517470318	0.209	0.199	1
"Ccdc136"	0.127995129934982	0.192513784776139	0.557	0.552	1
"Trim26"	0.129582476784419	0.207498941758884	0.179	0.169	1
"Tatdn1"	0.136300197344969	0.234336734337393	0.19	0.184	1
"Cnot3"	0.136893239297245	0.168411962069635	0.249	0.242	1
"Cd47"	0.137612307473116	0.1965122131815	0.36	0.386	1
"Gm45341"	0.140214301503245	0.213048854089661	0.265	0.254	1
"Fyco1"	0.141875936807092	0.15096312666574	0.661	0.706	1
"Smurf2"	0.145439189370323	0.177342072619007	0.22	0.205	1
"Rbm27"	0.149365102540192	0.157087284753894	0.306	0.312	1
"Sin3a"	0.150924326032015	0.154508285685113	0.133	0.117	1
"Glmn"	0.153703395134419	0.177726862375586	0.16	0.143	1
"Dock1"	0.156014259015222	0.179484973192256	0.333	0.323	1
"B230219D22Rik"	0.159265230909791	0.165718574926737	0.385	0.407	1
"Dnajb12"	0.160068903872024	0.165558520604294	0.107	0.091	1
"Fam172a"	0.160109262253842	0.17200632050252	0.397	0.419	1
"Dock9"	0.164099000736864	0.17022941604111	0.194	0.183	1
"Birc6"	0.164326339556446	0.190118115854715	0.475	0.513	1
"Car8"	0.168928023587541	0.166179836707428	0.453	0.424	1
"Mrps5"	0.176446645792703	0.196272577064921	0.258	0.258	1
"Klhdc1"	0.182910926515228	0.153719429588377	0.175	0.163	1
"Vwc2l"	0.185419244464634	0.20269189394266	0.427	0.419	1
"AW554918"	0.189457153236115	0.173529044815705	0.276	0.278	1
"Cdkl3"	0.196514929783583	0.159179849409225	0.155	0.14	1
"Ppm1a"	0.201690922323709	0.159386339574752	0.435	0.475	1
"Dennd6a"	0.20670906117181	0.181123617127111	0.136	0.124	1
"Phrf1"	0.207738883293745	0.206650291239827	0.173	0.162	1
"Cert1"	0.20825461708203	0.174373636852895	0.18	0.173	1
"Nfix"	0.208955269220746	0.176950458066996	0.1	0.084	1
"Cep112"	0.20991475806634	0.165002552979366	0.396	0.378	1
"Mycbp"	0.223139782883482	0.167350255703165	0.113	0.1	1
"Krt10"	0.225046213729831	0.170977740456841	0.236	0.239	1
"Selenos"	0.225799913685028	0.181636185714208	0.28	0.294	1
"Nfia"	0.227605238457655	0.250988573866205	0.283	0.268	1
"Zfp799"	0.235231489232247	0.153189397534394	0.124	0.112	1
"Sclt1"	0.239719727865494	0.152615958985947	0.277	0.278	1
"Zfp961"	0.243882461926104	0.168955965396484	0.136	0.124	1
"Lmo4"	0.250884423889418	0.203001355835618	0.226	0.211	1
"Trappc8"	0.251017642571009	0.151108061117412	0.21	0.205	1
"A330023F24Rik"	0.253299799716744	0.162320083452798	0.423	0.465	1
"Gm17276"	0.255709129854752	0.171498849879208	0.219	0.213	1
"4632427E13Rik"	0.258784941791248	0.175399685756467	0.408	0.44	1
"Rwdd1"	0.259677486993122	0.197999451383202	0.385	0.428	1
"Prdm5"	0.259787161641452	0.195669967714805	0.274	0.275	1
"Chmp4b"	0.263378185728447	0.166648402180949	0.454	0.506	1
"Anapc1"	0.277596336604944	0.166763249894482	0.166	0.159	1
"Fbxo38"	0.277862346205876	0.162755816107603	0.15	0.143	1
"Ddx50"	0.292605610520363	0.154799393611466	0.399	0.427	1
"Usp14"	0.296022616236167	0.150154739080399	0.238	0.246	1
"Nrg3"	0.299487093843325	-0.227888596300686	0.218	0.242	1
"Slc24a2"	0.306541685232833	0.322836088113103	0.245	0.239	1
"Ccdc50"	0.311079552968426	0.16765607254657	0.175	0.17	1
"Cck"	0.311412052772325	-0.233588181008407	0.129	0.145	1
"4933429O19Rik"	0.323467733884261	0.184880864809293	0.328	0.35	1
"Plaa"	0.325874827166499	0.158389538994949	0.141	0.132	1
"Pigs"	0.326663457771034	0.165814498294033	0.235	0.24	1
"Abca4"	0.340750825996918	-0.167396454939931	0.136	0.15	1
"Tmem165"	0.340820952709681	0.186467368672169	0.19	0.19	1
"Kdm3b"	0.345997163136652	0.15961362243757	0.224	0.225	1
"Fam98c"	0.346330416678095	0.159180310283251	0.172	0.17	1
"4930570G19Rik"	0.378566625922162	0.15153503779978	0.111	0.104	1
"Msantd4"	0.387515457605344	0.168601916301562	0.178	0.177	1
"Pcsk2"	0.391401387655873	0.22417342335401	0.242	0.288	1
"Il1rapl2"	0.399033163615973	0.314812163537339	0.203	0.192	1
"Dhx36"	0.428264237837922	0.182019528493182	0.231	0.242	1
"Cntn5"	0.469251220480553	0.191092895279163	0.364	0.36	1
"Sox6"	0.484573895305383	0.333072124180861	0.186	0.181	1
"Rnf182"	0.516536504824145	0.155113415638798	0.239	0.24	1
"Zc3h7a"	0.552702462970827	0.197022665765034	0.187	0.192	1
"Msra"	0.557162190372806	0.171902982477386	0.246	0.285	1
"Septin4"	0.567182015947287	0.175318523880042	0.38	0.423	1
"Arhgap21"	0.575136147166601	0.1610280907836	0.164	0.167	1
"Mapre1"	0.578922097854201	0.15978223597541	0.161	0.166	1
"Brd9"	0.585476924379095	0.182308461075819	0.237	0.253	1
"Mir124a-1hg"	0.586010824701024	0.15361217948906	0.379	0.404	1
"Ppp2r3a"	0.594678286269027	0.200052623382969	0.178	0.183	1
"Dbi"	0.600136434331074	0.241464403715721	0.332	0.368	1
"Senp6"	0.605566161315587	0.151705360868027	0.354	0.39	1
"Ssbp4"	0.627274925896588	0.160325589815744	0.209	0.216	1
"Man1a"	0.638547657408242	0.184329073587504	0.186	0.185	1
"Cdh9"	0.664804590538552	0.164251876940311	0.188	0.187	1
"Nnat"	0.674972560515757	0.234286432190741	0.135	0.133	1
"Pcdh15"	0.678377360820383	0.276371249896998	0.666	0.722	1
"Rbbp6"	0.710388758624791	0.15137247667992	0.414	0.472	1
"Jpx"	0.742067559008139	0.157413608253724	0.305	0.331	1
"Tkt"	0.743464852500543	0.177143073420221	0.261	0.282	1
"Igsf11"	0.872462020622319	0.150600219010149	0.101	0.103	1
"Sh3bgrl"	0.925577697058644	0.151405871684094	0.149	0.159	1
"Slc8a1"	0.943126728943944	0.219180228350272	0.257	0.274	1
