""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Ddx17"	0.377318716695558	-0.176259589758943	0.323	0.358	1
"Nudt4"	0.377620279632848	0.278520060681562	0.161	0.133	1
"Map4k5"	0.378205897580268	-0.238380224360759	0.236	0.274	1
"Ctnnb1"	0.378272753177147	-0.243797326195084	0.205	0.243	1
"Meis1"	0.378505947737985	-0.282695920375575	0.385	0.398	1
"Vapa"	0.378738952370237	0.195398732248694	0.491	0.442	1
"Cab39"	0.37908309733117	-0.19625697048829	0.248	0.283	1
"Rora"	0.379344883857484	0.185356981105397	0.919	0.881	1
"Emg1"	0.379542304075602	0.238243332530887	0.224	0.195	1
"Hmgcr"	0.380060075905683	0.287144300968622	0.335	0.301	1
"P3h3"	0.380554566862133	0.291461812182616	0.118	0.093	1
"Cplane1"	0.381905730356559	-0.151199811965212	0.23	0.27	1
"Hibadh"	0.381962602453274	-0.202265312753254	0.286	0.323	1
"Rabgef1"	0.381997693622124	-0.315592153187591	0.149	0.177	1
"Zdhhc1"	0.382313355460799	0.240593400196203	0.174	0.146	1
"Uba6"	0.382384100447954	-0.273159008438177	0.106	0.137	1
"1500009C09Rik"	0.38248334491314	0.214475990434886	0.149	0.124	1
"Usp40"	0.383630325159962	0.169260846544915	0.211	0.177	1
"Ccny"	0.384116011093084	0.188452808225766	0.329	0.292	1
"Mxd4"	0.384421038669858	0.162594871854578	0.248	0.212	1
"Iftap"	0.38580128852709	0.1583423097869	0.211	0.181	1
"Shisa4"	0.386286441424868	-0.18923881072383	0.161	0.19	1
"Tpgs2"	0.386735318458167	0.306947298969752	0.149	0.124	1
"Ankzf1"	0.387225555997686	-0.221809016789478	0.087	0.115	1
"Sp4"	0.387732992900636	-0.349615689322453	0.13	0.159	1
"Sars"	0.388072235519174	0.201934077672289	0.422	0.403	1
"Csgalnact1"	0.388262435395335	0.175171681337073	0.224	0.19	1
"Copz1"	0.388598336653608	-0.192444712808431	0.236	0.27	1
"Rb1cc1"	0.388610285275515	-0.197742327594982	0.267	0.301	1
"Ass1"	0.388792950883518	-0.393925660216985	0.168	0.199	1
"Pak1ip1"	0.389125645688413	-0.239960107502542	0.168	0.195	1
"Six3"	0.389194888942073	0.274339076801904	0.323	0.288	1
"Phf12"	0.38934329837749	0.154313874233378	0.18	0.221	1
"Yae1d1"	0.389501835141712	0.280045296526306	0.199	0.173	1
"Raph1"	0.389804662973784	-0.331253525615526	0.149	0.177	1
"Uqcrh"	0.390444228161307	-0.322913999888712	0.571	0.597	1
"Rtn3"	0.391074247196435	-0.151476650224128	0.609	0.642	1
"Pex14"	0.391409102052714	-0.198971585856973	0.23	0.265	1
"Dexi"	0.391411757090953	-0.15319041505565	0.168	0.204	1
"Grm5"	0.391670245574801	-0.42662344703878	0.193	0.217	1
"Gm46430"	0.391894343605763	0.194736547767907	0.112	0.088	1
"Snd1"	0.392697614049588	0.200370957674828	0.23	0.204	1
"Acvr2b"	0.392882602517481	0.155604677215411	0.112	0.088	1
"Arxes1"	0.393298740441516	-0.159357251532884	0.236	0.274	1
"1500004A13Rik"	0.394189558138848	0.199045172879652	0.311	0.283	1
"Akap6"	0.394615869172454	-0.161475523421268	0.596	0.619	1
"Wdr77"	0.394655902345467	-0.154059530436941	0.093	0.119	1
"Cdc37"	0.394829579779977	-0.158216692180367	0.366	0.398	1
"Aarsd1"	0.395330186759676	0.216509598277863	0.286	0.248	1
"Slc15a2"	0.395390781143043	0.201467482313143	0.137	0.111	1
"Got1"	0.396087058874536	-0.190093131306333	0.478	0.518	1
"Mrpl51"	0.397042846565051	-0.293730878765988	0.161	0.195	1
"Rrn3"	0.397127615722072	-0.156485707678943	0.137	0.168	1
"Car2"	0.397301726645956	-0.360100222690891	0.416	0.442	1
"B3gnt2"	0.398321609837834	0.292529861299051	0.155	0.124	1
"Eif4b"	0.398708502104544	-0.289569448222397	0.255	0.292	1
"Sybu"	0.400569947832249	-0.212999485278683	0.41	0.442	1
"Unc80"	0.400784715399347	0.167791125039638	0.621	0.58	1
"Mrpl32"	0.401017423783808	-0.253132299351178	0.13	0.159	1
"Mrpl52"	0.401277213087219	-0.160964811901501	0.261	0.301	1
"Ddx5"	0.401399345358681	-0.257151165615554	0.689	0.704	1
"Nme2"	0.401502917864006	-0.236557087138433	0.255	0.283	1
"Pcmtd2"	0.401587133667469	-0.346470133482206	0.217	0.243	1
"Orc3"	0.402088696973258	0.253545986123446	0.155	0.128	1
"Sptssa"	0.402705852317892	-0.282893194343248	0.168	0.204	1
"Fnta"	0.402818177652418	0.161475096369818	0.261	0.226	1
"Atg3"	0.403229823172191	-0.152828209562091	0.311	0.265	1
"Setx"	0.403453018987069	-0.187645870169182	0.193	0.23	1
"Cuta"	0.403481759320322	-0.308216503540528	0.348	0.372	1
"Ints3"	0.404052846329868	0.212362219553151	0.155	0.133	1
"Tmem179"	0.404388975377187	-0.400427865725785	0.217	0.243	1
"Cnot10"	0.404814841655962	-0.169826108619275	0.205	0.235	1
"Sema6b"	0.404827246020333	-0.285905792726902	0.087	0.111	1
"Bfar"	0.404896718155507	0.292740502399872	0.261	0.226	1
"Zmym3"	0.404946701317731	-0.252570487868704	0.106	0.133	1
"Zfp263"	0.405250329084045	-0.184237274172044	0.118	0.15	1
"Kmt2a"	0.40555375713324	-0.190238419759816	0.379	0.42	1
"Ntm"	0.405882814843244	-0.152100447245651	0.509	0.465	1
"Gm49797"	0.405898838900789	-0.224773583815356	0.149	0.181	1
"Gstt2"	0.406109667152645	-0.205640735374472	0.143	0.168	1
"Med13l"	0.406688367913836	0.186221914456208	0.273	0.239	1
"Pmepa1"	0.406829983395541	0.218573569747649	0.18	0.146	1
"Ppa2"	0.407076994471452	-0.249979454561508	0.193	0.23	1
"Pgk1"	0.407168124587546	-0.264156806642169	0.578	0.558	1
"Ccnt1"	0.407226206385706	-0.185766221298901	0.242	0.288	1
"Gm28375"	0.407819850095077	-0.300733835307898	0.087	0.111	1
"Mark4"	0.407845829792909	0.211054956600419	0.168	0.142	1
"Mcf2l"	0.407907675212449	0.248551397158186	0.248	0.221	1
"Zfp532"	0.408124123010805	-0.272239415112437	0.18	0.212	1
"Taldo1"	0.408287661754856	-0.25160217846962	0.298	0.332	1
"Hivep1"	0.40836939623929	-0.287800228586142	0.081	0.106	1
"Farsb"	0.408529329277575	-0.230925047438839	0.193	0.226	1
"Fgf12"	0.408934285696985	0.206503434788087	0.621	0.588	1
"Septin4"	0.409913797418835	0.164892954572324	0.292	0.265	1
"Cyfip2"	0.410101597115342	0.257064072801721	0.497	0.469	1
"Snx24"	0.410313086971733	0.302838638177718	0.168	0.146	1
"1700012D14Rik"	0.411408987618977	-0.187143091756133	0.23	0.19	1
"Slc25a51"	0.41157364290901	0.157810580651976	0.18	0.15	1
"Desi2"	0.411602407140327	0.396802791862775	0.292	0.274	1
"Cnih4"	0.411610788441333	-0.172922725475033	0.124	0.15	1
"Rrp1b"	0.411626815545372	0.197310393451859	0.118	0.093	1
"Dgke"	0.41208117323226	-0.271973294417128	0.112	0.137	1
"Rpl26"	0.41222769579183	-0.23345851073772	0.634	0.65	1
"Wbp1l"	0.412479539807822	-0.160433075366426	0.081	0.106	1
"Tub"	0.412891119426296	-0.43110951716397	0.137	0.159	1
"Nrep"	0.413094534420327	0.205657181995111	0.267	0.23	1
"Kif13a"	0.413159612298133	0.224140477705502	0.261	0.221	1
"Pwwp2a"	0.413319664477668	0.239959701415056	0.155	0.199	1
"Gps1"	0.413426270127508	-0.364316713681512	0.261	0.292	1
"Sar1b"	0.413699608079946	0.168604002806033	0.317	0.292	1
"Nipal3"	0.415327038727371	0.231206002271022	0.193	0.168	1
"Cerk"	0.41556959034598	0.184053526396796	0.137	0.111	1
"Dele1"	0.415670107157256	0.209962082087204	0.18	0.15	1
"Mypop"	0.415855954682128	0.158738811397519	0.161	0.137	1
"Retreg2"	0.415880835868224	-0.200111691306807	0.273	0.314	1
"Fnip1"	0.416259466234081	-0.214055074147048	0.323	0.363	1
"Prkg1"	0.416787833164615	0.333502499887467	0.683	0.646	1
"Tfcp2"	0.41687641880204	-0.259895891303337	0.087	0.111	1
"Ggt7"	0.417855455419509	-0.227049031706441	0.217	0.257	1
"Arpc2"	0.418274366322339	-0.180868124538561	0.404	0.438	1
"Ldah"	0.418362980876683	-0.177664787293985	0.174	0.137	1
"Hipk1"	0.418526661392038	0.180322720922738	0.236	0.212	1
"Gdi1"	0.418560337789806	0.185020270508317	0.447	0.416	1
"Cdc42bpb"	0.420215624189734	-0.195994557210818	0.143	0.168	1
"Slc16a7"	0.420217243063204	0.403966316947772	0.124	0.102	1
"Zfp523"	0.420370292110012	0.237904512996583	0.13	0.106	1
"Micu1"	0.420823504058376	0.180991177730801	0.379	0.345	1
"Bphl"	0.42117359232406	0.187540349466742	0.143	0.119	1
"Akap12"	0.421804491170144	-0.18556057766082	0.099	0.128	1
"Tmem160"	0.421858175988578	-0.159586106193591	0.224	0.261	1
"Mllt1"	0.422168451581013	0.388501729599709	0.137	0.115	1
"Dym"	0.423605329687517	-0.254383854853356	0.217	0.243	1
"Upp2"	0.424276862551167	-0.223678832326798	0.373	0.407	1
"Stk38l"	0.424503550024641	0.176419846667561	0.106	0.084	1
"Fyn"	0.424671509473936	-0.190719775158347	0.292	0.332	1
"Rchy1"	0.425206552455542	0.265609777979444	0.242	0.296	1
"Znhit3"	0.425255278109918	0.196788192529678	0.205	0.181	1
"Ndufb7"	0.42605435034519	-0.222970195373139	0.441	0.478	1
"Pde6d"	0.426451864975402	-0.168368531578301	0.286	0.314	1
"Elp2"	0.428052420805892	0.185277364927238	0.13	0.106	1
"Cd2bp2"	0.42810510348814	0.221606687492406	0.112	0.093	1
"Tardbp"	0.42812458766073	0.304524552636528	0.348	0.323	1
"Psmb3"	0.428178829189889	-0.158113987671631	0.379	0.434	1
"Filip1l"	0.428467484440561	0.422899710392898	0.41	0.385	1
"Ppp3cc"	0.42875871153517	0.327425175829367	0.354	0.327	1
"Thrap3"	0.429426920403784	0.437820453961023	0.317	0.292	1
"Snrnp25"	0.429576426734877	-0.174221487083216	0.112	0.137	1
"Otulin"	0.430026559820074	0.276073559023356	0.124	0.102	1
"Fau"	0.430522971173586	-0.266788752957492	0.652	0.659	1
"Psma3"	0.431575052895883	-0.168934198123301	0.528	0.531	1
"Timm13"	0.431646983764401	-0.197815024268474	0.46	0.473	1
"Rcl1"	0.432004259157054	0.267121896700339	0.124	0.102	1
"Eif3h"	0.432611908079359	-0.324919645461682	0.422	0.451	1
"Cttn"	0.432787946976378	0.257982994885741	0.186	0.159	1
"Dmd"	0.433684654475982	-0.412457048669456	0.261	0.292	1
"Abhd10"	0.433743296253753	-0.248158423822889	0.124	0.15	1
"Zswim8"	0.433971166502329	0.157702059752129	0.193	0.159	1
"Ftl1"	0.434267125360298	-0.205510981170516	0.627	0.624	1
"1810034E14Rik"	0.434303313908521	-0.22014907139643	0.087	0.111	1
"Plppr4"	0.434394562737247	0.218503862544166	0.435	0.398	1
"Arfgef1"	0.43449265628206	0.253863455598834	0.286	0.257	1
"Zcchc9"	0.435003300913605	-0.289103967979792	0.112	0.142	1
"Uhrf2"	0.435158433777649	-0.180758551807951	0.236	0.27	1
"Bcor"	0.435543131822434	0.251906540251552	0.155	0.128	1
"Foxp1"	0.436498491245679	-0.154772023030148	0.317	0.336	1
"3222401L13Rik"	0.437866891956213	-0.244885549785174	0.093	0.115	1
"Mat2a"	0.438587885105249	-0.203033055587722	0.447	0.456	1
"Spata7"	0.438870789489425	-0.37171669461066	0.205	0.226	1
"Capns1"	0.439978380437451	-0.235481671761456	0.298	0.332	1
"Vldlr"	0.440047757042837	-0.30777009283624	0.143	0.164	1
"Smarcd1"	0.440069808657733	0.221295213907286	0.28	0.261	1
"Slain1"	0.440595469021323	0.167143836676595	0.106	0.084	1
"Dync1li1"	0.440970529923572	-0.195876790819127	0.205	0.243	1
"Mrpl58"	0.441130497550158	-0.182126071314818	0.242	0.279	1
"Ctdspl2"	0.441155432479789	0.210039992759775	0.261	0.235	1
"Ranbp2"	0.441406005368747	-0.193854942341426	0.137	0.159	1
"Rnf41"	0.442026211410189	-0.248513228562975	0.149	0.173	1
"Bicdl1"	0.442434132888789	-0.206289924291486	0.168	0.199	1
"Gnl3l"	0.442457404363761	0.410452907258604	0.311	0.296	1
"Tex10"	0.44276717252889	-0.237549591039593	0.081	0.102	1
"Abi2"	0.442809994429567	-0.174094669982032	0.323	0.358	1
"Ptpro"	0.443107355222768	0.561016490347308	0.193	0.177	1
"Ndufa4"	0.443526676596923	-0.354101931414074	0.64	0.611	1
"Snhg12"	0.443589427920638	0.160915487887756	0.236	0.208	1
"Tshz2"	0.443708797419728	-0.158054616053696	0.155	0.124	1
"Enox1"	0.443806534000484	0.195962712141592	0.323	0.288	1
"Suds3"	0.444195379970458	-0.385669328955854	0.267	0.301	1
"Rpl22l1"	0.444256620204775	-0.283241199880689	0.571	0.602	1
"Septin11"	0.444279489820377	-0.199734363328837	0.248	0.283	1
"Cbx5"	0.444438106548362	0.236875356820285	0.385	0.363	1
"Mroh1"	0.444596025017886	0.243994817520551	0.149	0.124	1
"Ppm1b"	0.444894571214528	0.160712235633488	0.404	0.367	1
"Pccb"	0.445034777510537	0.254143669484445	0.118	0.097	1
"Psmd11"	0.447020879605433	0.296582687493393	0.373	0.358	1
"Dtd1"	0.447307024692637	0.223351104714488	0.466	0.447	1
"Mff"	0.447584638765229	0.245449929241384	0.441	0.434	1
"Arpc4"	0.447702202740037	-0.173911941104657	0.255	0.208	1
"Trappc8"	0.448145725798622	0.194515955330884	0.236	0.208	1
"Pgap4"	0.448163140378586	0.184091843852493	0.155	0.133	1
"Ehmt1"	0.449313681658011	0.152029813395879	0.329	0.296	1
"Cdk4"	0.449730099719973	-0.15410338785379	0.168	0.199	1
"Shank2"	0.449927989242971	-0.354114823135297	0.248	0.283	1
"Cspp1"	0.450246890501089	-0.204346814434305	0.28	0.319	1
"Ryr2"	0.45057279824496	0.429654045919889	0.553	0.531	1
"Macf1"	0.450842049019078	-0.173195471171594	0.615	0.637	1
"Lpin2"	0.450995109513016	0.215191246350356	0.193	0.168	1
"Ubr3"	0.451099249195664	-0.289602441269398	0.323	0.35	1
"Fam91a1"	0.451105687122436	-0.206181876330078	0.099	0.124	1
"Fign"	0.451231578616101	0.454085523919225	0.118	0.097	1
"Stim1"	0.451271175969969	-0.175609207632399	0.168	0.195	1
"Atp5b"	0.451272456232852	-0.256032537197347	0.677	0.668	1
"Eloc"	0.45185451059327	-0.194195143609356	0.379	0.412	1
"Adssl1"	0.452970456344584	-0.240633961116484	0.106	0.128	1
"Ccnk"	0.453717065495102	-0.258632761342567	0.081	0.102	1
"Dnttip1"	0.45426329740562	0.15311401567688	0.211	0.181	1
"Stac2"	0.454554036592924	0.179465948315452	0.317	0.274	1
"Chac2"	0.455389759927561	0.200525257464963	0.118	0.097	1
"Itsn2"	0.456226863007178	0.1788816762061	0.211	0.186	1
"Cacna1a"	0.456300895174881	0.297931754821669	0.491	0.46	1
"Clec16a"	0.456902018963688	0.22302112010853	0.186	0.164	1
"Pdss1"	0.45716628285014	0.211522820344779	0.124	0.102	1
"Rab28"	0.457330495620113	-0.173241182090333	0.391	0.341	1
"Rassf1"	0.457474636735207	-0.208319723470787	0.124	0.15	1
"Ccnt2"	0.458751412021816	-0.193923402824615	0.273	0.301	1
"Rhobtb2"	0.45891767770041	-0.178992853660153	0.161	0.19	1
"Lcmt1"	0.45910912482621	-0.186340768726673	0.186	0.226	1
"Nop10"	0.459569865282305	-0.205714843260395	0.329	0.363	1
"Gfra4"	0.46118923712676	-0.194145533658997	0.124	0.15	1
"Pgbd5"	0.462461594607057	0.22138526449842	0.143	0.124	1
"Cox7a2l"	0.462670333821831	-0.306033831389005	0.484	0.487	1
"Simc1"	0.462810378771607	0.160055010351341	0.093	0.124	1
"Ptprn"	0.462943352003478	-0.29859777102488	0.36	0.385	1
"Wdfy3"	0.462985510971578	0.293619497791225	0.342	0.319	1
"Ccdc88a"	0.463757637104332	0.337209150028585	0.429	0.416	1
"Fuca1"	0.464700730580463	-0.153453086175757	0.174	0.142	1
"Abcf3"	0.464700730580463	-0.205313877055146	0.174	0.142	1
"Sos2"	0.465475624950202	-0.372048537311542	0.143	0.173	1
"Trim2"	0.465484184553142	0.207074979460464	0.298	0.27	1
"Nf1"	0.465544414077446	-0.380744641790408	0.404	0.429	1
"Med30"	0.466704559490845	-0.243188377582835	0.211	0.239	1
"Scg2"	0.467119567426752	-0.16216461425748	0.342	0.376	1
"Gapvd1"	0.467389756943488	-0.154137934040357	0.298	0.327	1
"Sorbs2"	0.467402897383807	-0.164002364700547	0.174	0.199	1
"Szrd1"	0.468101550237338	0.173647789900495	0.149	0.124	1
"Trmt112"	0.468719617278934	-0.341113792299037	0.354	0.372	1
"Pebp1"	0.468906882187193	-0.158885914695578	0.627	0.633	1
"Golga5"	0.469191490384285	-0.312429154530306	0.137	0.159	1
"Zhx3"	0.46995137423913	0.213858295303167	0.124	0.159	1
"Camkmt"	0.470090015100569	0.3269351143077	0.292	0.279	1
"Rps18"	0.470118517029729	-0.199525043721043	0.658	0.65	1
"Nfkbib"	0.470424757485754	0.16404083774942	0.106	0.084	1
"Ap4s1"	0.470741483076811	0.166814727773744	0.286	0.257	1
"Zfp638"	0.470867367182606	0.153925522173549	0.404	0.363	1
"Nfyc"	0.471020050141381	-0.218152341006369	0.137	0.164	1
"Usp32"	0.471277812449571	-0.196957072093606	0.286	0.314	1
"Dynll1"	0.471398417069902	-0.248729681337249	0.478	0.509	1
"Rbfox1"	0.471595469422718	0.333563857725605	0.553	0.549	1
"Pold3"	0.472236416726083	-0.180220360320595	0.093	0.115	1
"Sbf2"	0.472599612210697	0.221570719095336	0.385	0.372	1
"Rnf115"	0.4726028571752	-0.161049132455224	0.248	0.288	1
"Cdr1os"	0.47277387727857	0.191846850095818	0.398	0.381	1
"Mrpl9"	0.472883907768308	0.273620331137267	0.149	0.124	1
"Fam20b"	0.474004549190859	-0.307888882010734	0.118	0.142	1
"Pdzd11"	0.474308767148648	-0.223312926532626	0.193	0.212	1
"Nectin1"	0.474559197529433	0.209599791663246	0.311	0.292	1
"Washc1"	0.474936844884559	-0.216360428048678	0.081	0.102	1
"Ppcdc"	0.474973558247199	0.254256060058873	0.143	0.124	1
"Setd3"	0.475443180801712	-0.26382340986323	0.311	0.336	1
"Specc1l"	0.477435786082114	-0.161115320978425	0.137	0.159	1
"Oxr1"	0.478302026159919	0.194421299163923	0.559	0.535	1
"Rnf11"	0.478357874738686	0.165066901772392	0.441	0.412	1
"Pacrg"	0.479845027175089	0.345476535765885	0.149	0.128	1
"Gm47283"	0.479943807925235	-0.373198438039881	0.199	0.226	1
"Wnk2"	0.480976484179096	0.325502087542997	0.28	0.261	1
"Slc4a10"	0.481346908606861	-0.153680055147051	0.348	0.389	1
"Nup205"	0.481359607445309	-0.178259049009537	0.118	0.093	1
"Tab2"	0.482049975712727	0.165483754972686	0.161	0.142	1
"Dnaja1"	0.482403619309503	-0.234708297244803	0.435	0.46	1
"Selenos"	0.482433558336758	0.200402673507514	0.217	0.195	1
"BC004004"	0.483125224709326	0.163200872946925	0.236	0.212	1
"Oard1"	0.483544335484004	0.244901436547376	0.23	0.204	1
"Ythdf2"	0.483683613369314	0.257283062021617	0.168	0.146	1
"Nono"	0.484426812372525	-0.203105819006938	0.348	0.367	1
"Vamp4"	0.48507023797736	-0.154386658558021	0.478	0.473	1
"Marf1"	0.487350961456129	-0.236703150185482	0.267	0.296	1
"Csnk1e"	0.488350284268455	0.263503512009969	0.28	0.265	1
"Uqcrq"	0.488658026087094	-0.246149585414986	0.559	0.54	1
"Aggf1"	0.489436964228494	-0.207775054369319	0.18	0.199	1
"Slc12a9"	0.489479694655304	-0.174665280836128	0.099	0.119	1
"Sema4a"	0.489763866733913	-0.226849319875614	0.081	0.102	1
"Ldlrad4"	0.489844906205263	-0.266114141967962	0.248	0.283	1
"Bpnt1"	0.490221643352663	-0.174762295311051	0.186	0.217	1
"Utrn"	0.491055626574052	0.29438523145943	0.155	0.133	1
"Plekha6"	0.49132614528148	-0.157824140480209	0.248	0.274	1
"Nisch"	0.493376546853973	0.336072031622015	0.472	0.447	1
"Lpgat1"	0.493537745257902	-0.185403391919866	0.255	0.283	1
"Greb1l"	0.495076534627547	0.225567980221408	0.28	0.257	1
"Smc6"	0.495725950569654	0.164009880026158	0.366	0.345	1
"Pex7"	0.496036879510478	-0.157713774534619	0.137	0.159	1
"Elf2"	0.496110846576203	-0.210442082694008	0.217	0.243	1
"Ssh2"	0.49687453644114	-0.195677759207814	0.335	0.358	1
"Adgrl1"	0.497567710621268	-0.194137969223084	0.366	0.381	1
"Dner"	0.499434528620027	-0.179764574281049	0.41	0.363	1
"Hnrnph2"	0.499794496092996	-0.182817033459963	0.317	0.35	1
"Atxn3"	0.500190308172274	0.167161887964715	0.112	0.093	1
"Kiz"	0.500274722137025	-0.155869943723753	0.087	0.106	1
"Ablim1"	0.500339212242025	-0.244012896581936	0.398	0.42	1
"Ccni"	0.500414364861527	0.18787994102895	0.348	0.341	1
"Tspyl1"	0.50094740380476	-0.176568365560156	0.199	0.226	1
"Rfx3"	0.501209794086052	0.204195117564583	0.205	0.243	1
"Vmp1"	0.501938139035838	-0.183713489268239	0.348	0.372	1
"Creb1"	0.502310960277347	-0.268755811427314	0.143	0.168	1
"Psmg3"	0.502501801610825	-0.189328101447742	0.081	0.102	1
"Zfp426"	0.502526806025797	-0.16195631424181	0.093	0.115	1
"Spata6l"	0.502613636766637	-0.211169507169004	0.186	0.212	1
"Adam23"	0.503514812798873	0.369786508642235	0.311	0.305	1
"Chd7"	0.503565287714599	-0.182131927160292	0.13	0.15	1
"Sdhaf4"	0.504269247312151	-0.223051066215198	0.28	0.305	1
"Polr2a"	0.504457465051236	-0.208631244604462	0.28	0.301	1
"Fbxl17"	0.504610971710494	0.205582102330352	0.472	0.442	1
"Ergic3"	0.504683624343656	-0.184407164581718	0.323	0.345	1
"Naa38"	0.505281209971253	-0.16812609532953	0.23	0.248	1
"Hdac9"	0.505319769431324	0.207149343061448	0.59	0.566	1
"Bend6"	0.506017031291918	0.167245980882614	0.354	0.332	1
"Ly6h"	0.506095388057793	-0.333656000410728	0.311	0.336	1
"Gpsm3"	0.506989820843199	-0.194191112489926	0.106	0.128	1
"Tsr3"	0.507122246317824	-0.240238147225977	0.149	0.177	1
"Mink1"	0.507173931868531	0.158452870736354	0.099	0.124	1
"Gng2"	0.507186290931069	-0.23288613528885	0.174	0.199	1
"H2-Ke6"	0.508014461461014	-0.189603152956299	0.155	0.177	1
"Zfp933"	0.508631048283832	-0.170358110113813	0.112	0.133	1
"Rab14"	0.508882225694732	-0.175301453174776	0.528	0.54	1
"Pgam1"	0.509201120267512	-0.262434661504237	0.677	0.673	1
"Hnrnpul1"	0.509384420718821	-0.202265994124154	0.168	0.186	1
"Map3k13"	0.510964166702825	0.30562198753925	0.224	0.199	1
"Selenok"	0.511112580233651	-0.157725434324326	0.559	0.575	1
"Arf2"	0.512302430293843	-0.21190417850888	0.093	0.111	1
"Limch1"	0.513583586019208	0.152615109131194	0.404	0.394	1
"Snrpd2"	0.513736731043999	0.161364135843016	0.416	0.394	1
"Tspan7"	0.51391293469383	-0.170483877664176	0.646	0.664	1
"Sorbs1"	0.514111705385824	0.215202903605264	0.255	0.239	1
"Gpn1"	0.514226533479305	-0.177190896548449	0.099	0.119	1
"Plxna2"	0.515826711857133	0.222133671751566	0.323	0.296	1
"S100pbp"	0.516213811942026	0.280188470959457	0.13	0.115	1
"Maml2"	0.516738340207881	0.173510862162032	0.298	0.257	1
"Sf1"	0.517064316077476	-0.154025928764704	0.242	0.283	1
"Bub3"	0.517297988269193	-0.254266816020956	0.23	0.261	1
"Gtdc1"	0.518302136853018	0.247524186811259	0.242	0.221	1
"Schip1"	0.51888001867096	-0.527828570878108	0.317	0.341	1
"Sugt1"	0.519559255825206	0.180396437658094	0.193	0.177	1
"Tex261"	0.519834863840498	-0.162721143581334	0.168	0.19	1
"Mecp2"	0.519963325403722	0.216134225745229	0.317	0.288	1
"Gdap1"	0.520010960139407	-0.151248939933993	0.261	0.288	1
"Rps19bp1"	0.520061004191267	0.253220193805313	0.224	0.204	1
"Snapc3"	0.521209414463263	0.225512729525879	0.186	0.168	1
"Zmat1"	0.522032061370296	-0.23616657379129	0.124	0.146	1
"Naca"	0.523194509742871	-0.208060290238309	0.578	0.602	1
"Mvd"	0.523361841719825	0.188825777534643	0.155	0.137	1
"Zbtb11"	0.524200246202144	-0.271650188398213	0.217	0.248	1
"Etl4"	0.525185477999703	-0.530548816410609	0.099	0.119	1
"Fbxw7"	0.525223169144731	-0.188012181357633	0.286	0.314	1
"Btbd1"	0.525290745402342	-0.16055663527745	0.286	0.319	1
"Rnf25"	0.525575345350143	-0.232056575113928	0.087	0.106	1
"Raly"	0.525731899529449	-0.17637769882351	0.317	0.336	1
"Cnst"	0.525739663897365	0.18625584288707	0.137	0.168	1
"Dap3"	0.525974035199725	0.189437008502974	0.255	0.235	1
"Wbp2"	0.526207529518375	0.177616823801608	0.447	0.429	1
"Abhd12"	0.526303258944722	-0.191071381727418	0.354	0.372	1
"Lasp1"	0.526968583302273	0.180175368711566	0.118	0.102	1
"Rbfox3"	0.528375791689026	0.172009516482825	0.261	0.23	1
"Tbk1"	0.528592563036442	0.197736984531162	0.168	0.15	1
"Cul5"	0.528692335991284	-0.150065133069476	0.267	0.301	1
"Fscn1"	0.529534969639259	0.208984820088599	0.261	0.243	1
"Palm"	0.529592967266441	0.263097449521966	0.236	0.221	1
"Gabbr1"	0.529927238213361	-0.204000674329824	0.323	0.358	1
"Dock9"	0.530431333398087	0.187742137192878	0.174	0.15	1
"Insyn2b"	0.530962024419367	0.159142339442562	0.112	0.093	1
"Klhdc10"	0.531797231364869	0.18205426887919	0.23	0.217	1
"Cdh8"	0.533632565565404	-0.223834810549781	0.143	0.119	1
"Edil3"	0.533808839054451	-0.309326537982222	0.217	0.239	1
"Aktip"	0.534465748188667	0.182246756461089	0.273	0.261	1
"Ccnh"	0.534607506136394	-0.203307717010937	0.304	0.319	1
"Trrap"	0.535346266294253	-0.173926206525841	0.137	0.159	1
"Mcc"	0.536324281504641	0.314553555449923	0.161	0.142	1
"Srgap2"	0.53710301965693	-0.221851665313046	0.217	0.239	1
"Prdm8"	0.537143504637682	0.188993399495916	0.106	0.088	1
"Arhgap35"	0.538048436207068	-0.181234239991795	0.217	0.252	1
"Ptma"	0.538265417257214	-0.185541366103287	0.683	0.686	1
"Cilk1"	0.538844646462487	-0.302590920725726	0.118	0.137	1
"Pcdh9"	0.538850984278693	0.243936074094971	0.447	0.398	1
"Kcnq2"	0.539657361314614	-0.236092322554044	0.23	0.252	1
"Actr1a"	0.539657361314614	0.24046391859767	0.255	0.235	1
"Wwp2"	0.54235595084139	-0.353090140146807	0.18	0.199	1
"Rps6ka2"	0.542536495355197	0.293423601641773	0.36	0.341	1
"Cntfr"	0.543070834130623	-0.24892380649128	0.143	0.164	1
"Zcchc14"	0.543387211680597	0.365548047418712	0.23	0.212	1
"Rpl8"	0.545370086445605	-0.152311787781125	0.627	0.637	1
"Rnf111"	0.545525510445277	0.189197339501395	0.13	0.111	1
"Zc2hc1a"	0.547418031843952	-0.230435822817459	0.236	0.265	1
"Actr2"	0.547996130260779	0.158817386133929	0.273	0.265	1
"Strn4"	0.548744534011199	0.192881412657233	0.261	0.243	1
"Pikfyve"	0.549026436575332	-0.257012813068396	0.143	0.115	1
"Rnf5"	0.549071326194139	0.218013023673456	0.248	0.235	1
"Grik2"	0.549218655807469	-0.262458023621954	0.584	0.606	1
