""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Ldhb"	0.000406716369449667	-1.77856827672089	0.533	0.895	1
"Eif3h"	0.00228672015930765	2.25296115998466	0.667	0.211	1
"Cst3"	0.00285570177948385	-0.8858163510069	1	1	1
"Mthfsl"	0.00319234116425773	1.54562847413895	0.4	0	1
"Fcf1"	0.00319234116425773	1.82789865614748	0.4	0	1
"Sbf2"	0.00383381565593276	1.57623385240809	0.467	0.053	1
"Anp32a"	0.00546562543299788	1.14898012176527	0.667	0.211	1
"Ptpn6"	0.00552139759161591	-1.79384992214262	0	0.421	1
"Snx3"	0.00552139759161591	-1.60748596046881	0	0.421	1
"Hnrnpa2b1"	0.0059952007694992	-1.9705309960321	0.2	0.632	1
"mt-Co2"	0.0073383402522361	0.447831797415132	0.733	0.158	1
"Ube2v1"	0.00815469498855737	0.988171393262574	0.333	0	1
"Cdk6"	0.00815469498855737	1.17111300658514	0.333	0	1
"Etfa"	0.00815469498855737	1.15046677461696	0.333	0	1
"Map7"	0.00815469498855737	1.75208423688624	0.333	0	1
"Eola1"	0.00815469498855737	1.18514998266566	0.333	0	1
"Rbm47"	0.00815469498855737	1.72481676904894	0.333	0	1
"Clec4a2"	0.00815469498855737	1.5190758666571	0.333	0	1
"Cd74"	0.00815469498855737	3.33952884403673	0.333	0	1
"Gabarap"	0.0101769763742996	1.19595361067371	0.867	0.421	1
"Copa"	0.0107098914657262	1.32499302348544	0.4	0.053	1
"Sgce"	0.0107098914657262	1.24813749872323	0.4	0.053	1
"Cebpa"	0.0107098914657262	-1.66679753031858	0	0.368	1
"Havcr2"	0.0107098914657262	-0.997350772001059	0	0.368	1
"Psmb5"	0.0107098914657262	-1.43501458515516	0	0.368	1
"Srsf3"	0.0107098914657262	-1.62160998972133	0	0.368	1
"Slc15a3"	0.0107098914657262	-1.34024947056208	0	0.368	1
"Pabpc1"	0.0119554032812464	-1.08840995091133	0.6	0.895	1
"Eno1"	0.0125037154703592	-1.80832628706042	0.133	0.526	1
"Klk8"	0.0140107083711163	-1.85293446695727	0.133	0.526	1
"Cct5"	0.0158454857964653	-2.00338001763159	0.067	0.421	1
"Ssr4"	0.0161743021468019	0.558091209596348	0.733	0.263	1
"Hspa5"	0.0173720215049127	-1.87151429604681	0.133	0.474	1
"Krit1"	0.0201234263275435	0.940533622205044	0.267	0	1
"Selenow"	0.0201234263275435	0.566447637275396	0.267	0	1
"Bbc3"	0.0201234263275435	0.692066905036831	0.267	0	1
"Pih1d1"	0.0201234263275435	1.27251125568958	0.267	0	1
"Ipcef1"	0.0201234263275435	1.25719474845992	0.267	0	1
"Cops3"	0.0201234263275435	1.64233897507117	0.267	0	1
"Prcd"	0.0201234263275435	1.32369048168731	0.267	0	1
"Hexdc"	0.0201234263275435	0.940951769814779	0.267	0	1
"Nampt"	0.0201234263275435	0.903165380279033	0.267	0	1
"Coro1b"	0.0201234263275435	0.88049894073423	0.267	0	1
"A630001G21Rik"	0.0201234263275435	0.682808917640632	0.267	0	1
"Epsti1"	0.0201234263275435	1.18664582719142	0.267	0	1
"Capn3"	0.0202148773186335	-1.63626453458984	0	0.316	1
"Il21r"	0.0202148773186335	-1.4346710786877	0	0.316	1
"Sema4d"	0.0202148773186335	-1.23517038882718	0	0.316	1
"Sla"	0.0202148773186335	-1.00131044166577	0	0.316	1
"Vav1"	0.0202148773186335	-1.36317640590734	0	0.316	1
"Sparc"	0.0212224689082424	-1.59578843472985	0.733	0.789	1
"Eif3m"	0.023733844058375	1.50425004588516	0.667	0.368	1
"Pycard"	0.0242170961298735	-1.13847571789267	0.2	0.579	1
"Nme2"	0.0245259564566815	-1.0265037252417	0.333	0.737	1
"Arpc1b"	0.0245556250137418	1.60165397965381	0.867	0.579	1
"mt-Nd5"	0.0254992117354673	-1.13462212343092	0.067	0.421	1
"Snrpe"	0.0267409588014084	2.32319332180629	0.4	0.105	1
"Arhgdib"	0.0279207855955991	1.17669742173012	0.733	0.368	1
"Gm10790"	0.0280601105345468	1.43054883354668	0.467	0.158	1
"Snhg6"	0.0283890959371285	0.755530045642711	0.333	0.053	1
"Ssr2"	0.0283890959371285	1.29822226759396	0.333	0.053	1
"Trappc6a"	0.0283890959371285	1.55681356345972	0.333	0.053	1
"Ube2n"	0.0283890959371285	1.71564025861382	0.333	0.053	1
"Mocs2"	0.0283890959371285	1.31053631128415	0.333	0.053	1
"Paip1"	0.0283890959371285	0.961827779009953	0.333	0.053	1
"Atp6v1g1"	0.0291485225812049	1.16278858360295	0.6	0.211	1
"Wasf2"	0.0300010350516819	-1.382960325205	0.133	0.474	1
"Psma5"	0.0301099500076492	1.40180865039184	0.4	0.105	1
"Rab11b"	0.0301099500076492	1.66484193542391	0.4	0.105	1
"Ankrd11"	0.0312890292726557	0.994564719093751	0.467	0.158	1
"Spcs1"	0.0312890292726557	1.83003203318477	0.467	0.158	1
"Psmd7"	0.0319270884770812	-1.98569613049121	0.067	0.368	1
"Ghitm"	0.0320004821171941	1.30122113015039	0.467	0.105	1
"Rassf4"	0.0338374392919579	1.1683771272914	0.4	0.105	1
"Papss1"	0.0358446921771915	-1.49707738295741	0.067	0.368	1
"Pisd"	0.0358446921771915	-0.869547184292481	0.067	0.368	1
"Mat2b"	0.0358446921771915	-1.04204298202984	0.067	0.368	1
"Tmem50a"	0.0358837630374631	-0.852087790922065	0.2	0.579	1
"Dnajc2"	0.0368436305081783	1.46337663678682	0.333	0.053	1
"Ndufb7"	0.0369232014864959	1.07574186281434	0.533	0.158	1
"Bzw1"	0.0372782245716335	-1.01849506343929	0	0.263	1
"Dpm1"	0.0372782245716335	-1.44379919413948	0	0.263	1
"Pld1"	0.0372782245716335	-0.652639058224712	0	0.263	1
"Anp32e"	0.0372782245716335	-1.02445711937403	0	0.263	1
"Frrs1"	0.0372782245716335	-0.769623451803687	0	0.263	1
"Smim8"	0.0372782245716335	-1.34724448997115	0	0.263	1
"Plk3"	0.0372782245716335	-1.23277182973294	0	0.263	1
"Ankle2"	0.0372782245716335	-1.54106620765648	0	0.263	1
"Gmfg"	0.0372782245716335	-1.52615376899911	0	0.263	1
"Anapc16"	0.0372782245716335	-1.02461068230279	0	0.263	1
"Ncf4"	0.0372782245716335	-1.33106808620847	0	0.263	1
"Tbc1d22a"	0.0372782245716335	-0.949721489411233	0	0.263	1
"Ntan1"	0.0372782245716335	-0.830080862632072	0	0.263	1
"Etf1"	0.0372782245716335	-1.33742382092978	0	0.263	1
"Ccdc85b"	0.0372782245716335	-1.17548937746912	0	0.263	1
"Fam89b"	0.0372782245716335	-1.37874619271418	0	0.263	1
"Ppp1r14b"	0.0372782245716335	-1.09700793297158	0	0.263	1
"Sec13"	0.0379526159960975	1.63638260323807	0.4	0.105	1
"Hnrnpul2"	0.0379526159960975	2.22448327199063	0.4	0.105	1
"Atraid"	0.0392999093549871	1.10508699572913	0.667	0.263	1
"Pdia3"	0.0394572969422891	-1.06072339699903	0.2	0.579	1
"Gapvd1"	0.0401650564419334	-1.31744000320139	0.067	0.368	1
"Asah1"	0.0401854335561089	-1.15895344543665	0.333	0.684	1
"Dbi"	0.0402791323788998	-0.873009231818476	0.133	0.526	1
"Hsp90b1"	0.0407850548120587	-1.94941985295875	0.133	0.421	1
"Ccl12"	0.0413545477957239	2.1206451974872	0.533	0.316	1
"Ralbp1"	0.0449192382706808	-1.33388006554728	0.067	0.368	1
"Calm3"	0.0473542552425238	0.923530208582558	0.333	0.053	1
"Tmem70"	0.0484410743164766	1.05400463217214	0.2	0	1
"Stat1"	0.0484410743164766	0.717611393528903	0.2	0	1
"Npl"	0.0484410743164766	0.953349413909623	0.2	0	1
"Enah"	0.0484410743164766	1.39777144208671	0.2	0	1
"Nmt2"	0.0484410743164766	0.786573368732706	0.2	0	1
"Fbxw5"	0.0484410743164766	1.5974258949257	0.2	0	1
"Camsap1"	0.0484410743164766	0.64623298935526	0.2	0	1
"Ciz1"	0.0484410743164766	0.836749641515201	0.2	0	1
"Madd"	0.0484410743164766	0.842080826711776	0.2	0	1
"Dph6"	0.0484410743164766	0.756406199810442	0.2	0	1
"Macrod2"	0.0484410743164766	1.13500638849915	0.2	0	1
"Oser1"	0.0484410743164766	1.08521723904767	0.2	0	1
"Pigt"	0.0484410743164766	1.00340734512483	0.2	0	1
"Atp1a1"	0.0484410743164766	0.926001337050956	0.2	0	1
"Dnajb14"	0.0484410743164766	1.42315543855809	0.2	0	1
"Rnf11"	0.0484410743164766	1.48839281681544	0.2	0	1
"Eloa"	0.0484410743164766	1.26599209211963	0.2	0	1
"Mrto4"	0.0484410743164766	1.49999504835413	0.2	0	1
"Kif1b"	0.0484410743164766	0.798939208913429	0.2	0	1
"Tmem214"	0.0484410743164766	0.478666072334004	0.2	0	1
"Uvssa"	0.0484410743164766	0.76514757405933	0.2	0	1
"Fam193a"	0.0484410743164766	0.860480812931045	0.2	0	1
"Clock"	0.0484410743164766	0.647210886014706	0.2	0	1
"Trafd1"	0.0484410743164766	0.776699871486225	0.2	0	1
"Kdm2b"	0.0484410743164766	0.789896088254188	0.2	0	1
"Scarb1"	0.0484410743164766	0.727197084591869	0.2	0	1
"Nipsnap2"	0.0484410743164766	0.999185783378484	0.2	0	1
"Pds5b"	0.0484410743164766	0.708207294414461	0.2	0	1
"Fam3c"	0.0484410743164766	0.508060113930542	0.2	0	1
"Wbp1"	0.0484410743164766	0.82150123679382	0.2	0	1
"Bola3"	0.0484410743164766	1.685409773884	0.2	0	1
"Zfp638"	0.0484410743164766	0.998861843081468	0.2	0	1
"Phb2"	0.0484410743164766	0.693752117167927	0.2	0	1
"Gnb3"	0.0484410743164766	0.443263483969873	0.2	0	1
"Prpf31"	0.0484410743164766	0.718600161138807	0.2	0	1
"Gemin7"	0.0484410743164766	0.822032541990006	0.2	0	1
"Sgf29"	0.0484410743164766	0.743318036176953	0.2	0	1
"Golga7"	0.0484410743164766	1.33643056803091	0.2	0	1
"Cdkn2aip"	0.0484410743164766	1.42884414660579	0.2	0	1
"Cfap20"	0.0484410743164766	0.511890008128602	0.2	0	1
"Tpm1"	0.0484410743164766	0.54197312440134	0.2	0	1
"Srprb"	0.0484410743164766	0.520171494212736	0.2	0	1
"Hivep2"	0.0484410743164766	0.660421411322268	0.2	0	1
"Ddx21"	0.0484410743164766	0.673580017448434	0.2	0	1
"Specc1l"	0.0484410743164766	0.530669051194008	0.2	0	1
"Ptbp1"	0.0484410743164766	0.737327790874674	0.2	0	1
"Ascc2"	0.0484410743164766	0.869845803107219	0.2	0	1
"Fnip1"	0.0484410743164766	0.535763713502709	0.2	0	1
"Rnf187"	0.0484410743164766	1.33281956757031	0.2	0	1
"Slc43a2"	0.0484410743164766	0.594806189758151	0.2	0	1
"Vtn"	0.0484410743164766	1.39962241455778	0.2	0	1
"Acox1"	0.0484410743164766	0.727532046049918	0.2	0	1
"Asxl2"	0.0484410743164766	1.01346757986355	0.2	0	1
"Exd2"	0.0484410743164766	0.659666629117224	0.2	0	1
"Btbd7"	0.0484410743164766	0.576610025888766	0.2	0	1
"Glrx5"	0.0484410743164766	0.548297576999812	0.2	0	1
"Top2b"	0.0484410743164766	0.630349647823407	0.2	0	1
"Cadps"	0.0484410743164766	0.408884373384711	0.2	0	1
"Phf11d"	0.0484410743164766	0.70678968968997	0.2	0	1
"Med4"	0.0484410743164766	0.667770955430795	0.2	0	1
"Ep300"	0.0484410743164766	0.51392722645103	0.2	0	1
"Pmm1"	0.0484410743164766	0.77374038868322	0.2	0	1
"Rhebl1"	0.0484410743164766	1.40961417751855	0.2	0	1
"Usp7"	0.0484410743164766	0.860537245193296	0.2	0	1
"Ube2v2"	0.0484410743164766	0.974676706412549	0.2	0	1
"2510009E07Rik"	0.0484410743164766	0.605860555708035	0.2	0	1
"Cadm2"	0.0484410743164766	0.793058875272089	0.2	0	1
"Mrpl28"	0.0484410743164766	1.25020413536187	0.2	0	1
"Elp2"	0.0484410743164766	0.598083371129988	0.2	0	1
"Slc35a4"	0.0484410743164766	0.730915121743613	0.2	0	1
"Dym"	0.0484410743164766	1.13693099329631	0.2	0	1
"Shoc2"	0.0484410743164766	0.789033835191513	0.2	0	1
"Fgf13"	0.0484410743164766	0.813627043130878	0.2	0	1
"Acss1"	0.0484410743164766	0.980313716182626	0.2	0	1
"Clec4a3"	0.0484410743164766	0.97814956741547	0.2	0	1
"BC035044"	0.0484410743164766	0.597649902063005	0.2	0	1
"Ccl5"	0.0484410743164766	4.08399152840511	0.2	0	1
"Tgfbi"	0.0484410743164766	0.694681896408915	0.2	0	1
"Gdi2"	0.0501570445626068	0.861279739721688	0.733	0.421	1
"Basp1"	0.0512540677055991	-1.51486075615894	0.2	0.474	1
"Tma7"	0.0526183827054775	1.43775766492373	0.467	0.158	1
"Vti1b"	0.0529346334902221	1.17577716984196	0.4	0.105	1
"Hprt"	0.0529346334902221	0.75600016474683	0.4	0.105	1
"Laptm5"	0.0539400079333967	-0.998428210383347	0.467	0.737	1
"Cap1"	0.061744836501369	-1.4958330083908	0.2	0.474	1
"Eif3e"	0.061744836501369	-1.42383795406612	0.2	0.474	1
"Pbxip1"	0.0621896531282321	-1.33655056552248	0.067	0.316	1
"Wdfy3"	0.0621896531282321	-0.726775162320417	0.067	0.316	1
"Eed"	0.0621896531282321	-0.826289237186178	0.067	0.316	1
"Ccnd1"	0.0621896531282321	-1.17143536007853	0.067	0.316	1
"Ptma"	0.0635447680156894	0.443421983551922	0.933	0.579	1
"Os9"	0.0640395268818568	0.916807412233602	0.467	0.158	1
"Rpl24"	0.0656086262944183	0.540725741318274	0.933	0.789	1
"Snrpb2"	0.0669992698937488	1.2974640191944	0.4	0.158	1
"Clasp1"	0.0675129875777982	-0.996763148646011	0	0.211	1
"Cd48"	0.0675129875777982	-1.2654386610843	0	0.211	1
"Cdc123"	0.0675129875777982	-1.05504901717233	0	0.211	1
"8030442B05Rik"	0.0675129875777982	-0.514422403662558	0	0.211	1
"Tmem141"	0.0675129875777982	-0.904143926093392	0	0.211	1
"Arfgap2"	0.0675129875777982	-1.2542478926153	0	0.211	1
"Plcb2"	0.0675129875777982	-1.24153915200906	0	0.211	1
"Rtf1"	0.0675129875777982	-0.976022358462742	0	0.211	1
"Rab22a"	0.0675129875777982	-0.635583958615124	0	0.211	1
"Zfp639"	0.0675129875777982	-0.530781981991489	0	0.211	1
"Naa15"	0.0675129875777982	-1.03768368080308	0	0.211	1
"Cct3"	0.0675129875777982	-0.510136320305306	0	0.211	1
"Gba"	0.0675129875777982	-0.530018437516836	0	0.211	1
"Snapin"	0.0675129875777982	-0.665809332847944	0	0.211	1
"Pex11b"	0.0675129875777982	-0.832204341636182	0	0.211	1
"Adora3"	0.0675129875777982	-0.959238802144878	0	0.211	1
"Adh5"	0.0675129875777982	-0.655028393166287	0	0.211	1
"Ndufb6"	0.0675129875777982	-1.20151749581247	0	0.211	1
"Tnfsf8"	0.0675129875777982	-0.634686035157387	0	0.211	1
"Paqr7"	0.0675129875777982	-0.576122713564967	0	0.211	1
"Prr14l"	0.0675129875777982	-0.514755089552204	0	0.211	1
"Ap1s1"	0.0675129875777982	-0.945327280143049	0	0.211	1
"Clec5a"	0.0675129875777982	-1.51673581430541	0	0.211	1
"Vamp5"	0.0675129875777982	-1.19264520651847	0	0.211	1
"Gm38843"	0.0675129875777982	-1.11732483102845	0	0.211	1
"Ddx47"	0.0675129875777982	-0.890269549738076	0	0.211	1
"Pld3"	0.0675129875777982	-0.728451035521795	0	0.211	1
"Supt5"	0.0675129875777982	-0.881435520234166	0	0.211	1
"Scn1b"	0.0675129875777982	-1.12969908793006	0	0.211	1
"Cln3"	0.0675129875777982	-0.908516695929878	0	0.211	1
"Cd151"	0.0675129875777982	-1.18514851326411	0	0.211	1
"Ddhd2"	0.0675129875777982	-0.529531734361295	0	0.211	1
"Myo9b"	0.0675129875777982	-0.562235474809074	0	0.211	1
"Hmgxb4"	0.0675129875777982	-0.530686984767211	0	0.211	1
"Itfg1"	0.0675129875777982	-1.07678828034227	0	0.211	1
"Cog4"	0.0675129875777982	-1.36259862474443	0	0.211	1
"Rnf166"	0.0675129875777982	-0.514414062240348	0	0.211	1
"Il10ra"	0.0675129875777982	-1.02515214656864	0	0.211	1
"Prorsd1"	0.0675129875777982	-0.927402852654431	0	0.211	1
"Slu7"	0.0675129875777982	-1.19256901941641	0	0.211	1
"Usp22"	0.0675129875777982	-0.535828768189378	0	0.211	1
"Inpp5k"	0.0675129875777982	-0.518884372070949	0	0.211	1
"Gna13"	0.0675129875777982	-0.530781981991489	0	0.211	1
"Cd300a"	0.0675129875777982	-0.854402239102207	0	0.211	1
"Dld"	0.0675129875777982	-0.981961377911272	0	0.211	1
"Eif2b2"	0.0675129875777982	-0.903701764103489	0	0.211	1
"Trip11"	0.0675129875777982	-0.590944118335885	0	0.211	1
"Wdfy4"	0.0675129875777982	-0.569814018477785	0	0.211	1
"Eef1akmt1"	0.0675129875777982	-1.26019118868898	0	0.211	1
"Elf1"	0.0675129875777982	-0.582182323080561	0	0.211	1
"Slc1a3"	0.0675129875777982	-0.778296346291913	0	0.211	1
"Brix1"	0.0675129875777982	-0.970201364035998	0	0.211	1
"Sh3bp1"	0.0675129875777982	-0.759980816700262	0	0.211	1
"Ddx17"	0.0675129875777982	-0.751237750716207	0	0.211	1
"Mrps34"	0.0675129875777982	-0.606420719571836	0	0.211	1
"Stk38"	0.0675129875777982	-0.508954016120589	0	0.211	1
"Rhoq"	0.0675129875777982	-1.07446687369038	0	0.211	1
"Gm2629"	0.0675129875777982	-0.627063710351309	0	0.211	1
"Arap3"	0.0675129875777982	-0.724378195875917	0	0.211	1
"Grpel2"	0.0675129875777982	-0.910031549861563	0	0.211	1
"Seh1l"	0.0675129875777982	-0.644591701089715	0	0.211	1
"Mrpl11"	0.0675129875777982	-1.16648278320853	0	0.211	1
"Minpp1"	0.0675129875777982	-1.18039427796796	0	0.211	1
"Atad1"	0.0675129875777982	-0.899716082069643	0	0.211	1
"Hhex"	0.0675129875777982	-0.797650949266821	0	0.211	1
"Csf2ra"	0.0675129875777982	-0.685965775480106	0	0.211	1
"Mrps28"	0.0693912744606382	1.77047319790187	0.333	0.105	1
"Rab43"	0.0693912744606382	0.78030360314553	0.333	0.105	1
"Cope"	0.0693912744606382	1.5393605885182	0.333	0.105	1
"Strn3"	0.0693912744606382	0.758551420722867	0.333	0.105	1
"Gnas"	0.0710796654627786	-0.660896445290793	0.867	0.895	1
"Rps20"	0.0712093429823438	0.831345760593257	0.933	0.895	1
"Pid1"	0.0716623188949791	0.828458675610764	0.267	0.053	1
"Nav1"	0.0716623188949791	1.5689793915905	0.267	0.053	1
"Trit1"	0.0716623188949791	0.906308534544271	0.267	0.053	1
"Hps4"	0.0716623188949791	0.95761280010801	0.267	0.053	1
"Camkk2"	0.0716623188949791	1.22869930669489	0.267	0.053	1
"Stx4a"	0.0716623188949791	1.03941289269687	0.267	0.053	1
"Anapc10"	0.0716623188949791	1.05931758796965	0.267	0.053	1
"Mbd3"	0.0716623188949791	1.60492617827687	0.267	0.053	1
"Ctc1"	0.0716623188949791	1.45676378820062	0.267	0.053	1
"Mbtd1"	0.0716623188949791	0.711606763423956	0.267	0.053	1
"Naglu"	0.0716623188949791	0.85416527420491	0.267	0.053	1
"Sfmbt1"	0.0716623188949791	0.766715129294975	0.267	0.053	1
"Tep1"	0.0716623188949791	0.956565860923561	0.267	0.053	1
"Samm50"	0.0716623188949791	1.37612200107201	0.267	0.053	1
"Gsk3b"	0.0716623188949791	0.620843744231222	0.267	0.053	1
"Ptprs"	0.0716623188949791	0.654085920062101	0.267	0.053	1
"Atp11c"	0.0716623188949791	0.595003222588686	0.267	0.053	1
"Prps2"	0.0716623188949791	0.776682178600963	0.267	0.053	1
"Atp2b1"	0.0727355495685199	1.33671547090578	0.467	0.211	1
"Psma2"	0.0742871539092186	1.027454443316	0.533	0.263	1
"Psme1"	0.0742871539092186	-1.24621909715832	0.2	0.526	1
"Eef1b2"	0.0770670453523001	-1.49518599146941	0.267	0.526	1
"Dst"	0.0772640145580985	-1.35569736127572	0.067	0.316	1
"Upf2"	0.0772640145580985	-1.35762041371313	0.067	0.316	1
"Ywhab"	0.0772640145580985	1.1104785720097	0.333	0.105	1
"Mtpn"	0.0772640145580985	-0.841880631803666	0.067	0.316	1
"Wbp2"	0.0772640145580985	1.29783897477293	0.333	0.105	1
"Atp6v1d"	0.0772640145580985	1.4538951300184	0.333	0.105	1
"Hint1"	0.077372128824283	0.71442236991401	0.6	0.368	1
"Uqcr10"	0.0809539578189929	1.07237371039611	0.533	0.263	1
"Ncoa3"	0.0809904207867257	0.746131568609226	0.267	0.053	1
"Copb1"	0.0809904207867257	1.01347953761281	0.267	0.053	1
"Wwox"	0.0809904207867257	1.46360034909982	0.267	0.053	1
"H2bc4"	0.0809904207867257	0.901474175905301	0.267	0.053	1
"Zswim6"	0.0809904207867257	0.794781621971941	0.267	0.053	1
"Trps1"	0.0809904207867257	0.534074259543089	0.267	0.053	1
"Ndufa13"	0.0814387700917527	0.724686585605816	0.667	0.368	1
"Gnb2"	0.0816840105541975	0.962308680402855	0.667	0.474	1
"Serf2"	0.0838377284257787	0.843050846716836	0.8	0.579	1
"Sall1"	0.0849424411066136	0.546155750105027	0.467	0.158	1
"Rps6"	0.0857618118695356	-0.667074440595736	0.8	0.947	1
"Snrnp27"	0.08584971474166	1.5874683429729	0.333	0.105	1
"Ncor1"	0.08584971474166	1.30903544354807	0.333	0.105	1
"Brd9"	0.08584971474166	1.32993437069802	0.333	0.105	1
"Snx18"	0.08584971474166	0.985018395454327	0.333	0.105	1
"Lsm2"	0.08584971474166	-1.00737733905921	0.067	0.316	1
"Tspan7"	0.0870770474097697	0.881621148420562	0.467	0.211	1
"Tbc1d5"	0.0880680249425702	1.22939837793255	0.467	0.263	1
"Npm1"	0.0884262833672383	1.24100946555948	0.667	0.421	1
"Hipk2"	0.0895731523811296	0.991396412584375	0.4	0.158	1
"Agmo"	0.0895731523811296	-1.70533340442287	0.133	0.368	1
"Cnih1"	0.0895731523811296	-1.32925466080461	0.133	0.368	1
"Acsl1"	0.0912809980443964	0.493163176873239	0.267	0.053	1
"Timp2"	0.0934485579439197	-1.07468614615333	0.467	0.737	1
"Blvrb"	0.0951904205742045	1.47005885154137	0.333	0.105	1
"Sdhd"	0.0951904205742045	-1.10330849721591	0.067	0.316	1
"Egr1"	0.0951904205742045	-0.935928235326121	0.067	0.316	1
"Sh3bgrl3"	0.0954347577011223	0.981699764739828	0.933	0.789	1
"Snu13"	0.09574302502176	1.05230049135315	0.533	0.263	1
"Hsd17b10"	0.0983352301906476	-1.36854050140659	0.133	0.368	1
"Hk2"	0.0986580967310052	1.47235696375749	0.533	0.316	1
"P2ry12"	0.0999039067608864	-1.01516368014528	0.667	0.789	1
"Tmem119"	0.101832927678491	1.40490193983363	0.667	0.526	1
"Csf1r"	0.102354023669003	-0.794775231401605	0.667	0.737	1
"Ubxn4"	0.102597455669043	0.567902516362805	0.267	0.053	1
"Pdk1"	0.102597455669043	0.882905119698399	0.267	0.053	1
"Mrps18c"	0.102597455669043	0.566284130003899	0.267	0.053	1
"Slc25a39"	0.102597455669043	0.634217248516601	0.267	0.053	1
"Rpl38"	0.103066260754631	-0.532726810549786	1	0.947	1
"Dram2"	0.105328083418199	-0.359030726905095	0.067	0.316	1
"Rsbn1l"	0.105328083418199	1.2529973918185	0.333	0.105	1
"Lrp1"	0.105328083418199	0.860663700444942	0.333	0.105	1
"Mrps24"	0.105328083418199	0.932228057346239	0.333	0.105	1
"Grap"	0.105328083418199	1.42078510037307	0.333	0.105	1
"Wbp4"	0.105328083418199	0.91856603372667	0.333	0.105	1
"Hmox2"	0.105328083418199	1.57224418222488	0.333	0.105	1
"Tbca"	0.106130749791139	-1.32810690651436	0.333	0.579	1
"Reep5"	0.106130749791139	1.39864895932126	0.6	0.368	1
"Polr2m"	0.107768735666112	0.33620613220307	0.4	0.158	1
"Rcbtb2"	0.107768735666112	-1.39018208906265	0.133	0.368	1
"Fmnl3"	0.107768735666112	-1.17059403761782	0.133	0.368	1
"Ctsh"	0.108252300478858	-0.729022486098049	0.533	0.684	1
"Slc25a3"	0.108252300478858	1.1995313032989	0.733	0.526	1
"Actg1"	0.108252300478858	-0.892535684956681	0.533	0.684	1
"Atp5k"	0.108929018959007	1.2967730257973	0.6	0.316	1
"Atp5h"	0.108929018959007	1.15833827656795	0.6	0.316	1
"mt-Atp6"	0.110507904421599	0.528993339428693	0.733	0.421	1
"Txnip"	0.1126202434972	0.809764231537633	0.533	0.263	1
"Lamtor5"	0.1126202434972	0.695780801818982	0.533	0.263	1
"Syf2"	0.112778947188559	1.0938861155854	0.467	0.211	1
"Ywhae"	0.114507264528981	0.888953011272166	0.6	0.368	1
"Hbp1"	0.115002707164129	0.241150789081556	0.267	0.053	1
"Gm2000"	0.115185815558231	0.681022186984558	0.8	0.684	1
"Atp6v1h"	0.115703670472886	0.385385745478943	0.133	0	1
"Mcm3"	0.115703670472886	0.390520131101861	0.133	0	1
"Inpp4a"	0.115703670472886	0.307551255489385	0.133	0	1
"Cnot11"	0.115703670472886	0.328747801401188	0.133	0	1
"Nop58"	0.115703670472886	0.351381605983719	0.133	0	1
"Ctdsp1"	0.115703670472886	1.12403440425145	0.133	0	1
"Agfg1"	0.115703670472886	0.416045452134042	0.133	0	1
"Agap1"	0.115703670472886	0.474860199552481	0.133	0	1
"Ube2f"	0.115703670472886	0.639213294817576	0.133	0	1
"Macir"	0.115703670472886	0.338947100592181	0.133	0	1
"Pign"	0.115703670472886	0.662964108089731	0.133	0	1
"Ddx18"	0.115703670472886	0.30144143292692	0.133	0	1
"R3hdm1"	0.115703670472886	0.477197733669371	0.133	0	1
"Adora1"	0.115703670472886	0.821414459228334	0.133	0	1
"Fam78b"	0.115703670472886	1.3183608192222	0.133	0	1
"Igsf8"	0.115703670472886	0.596683810849348	0.133	0	1
"Rrp15"	0.115703670472886	1.10810954152729	0.133	0	1
"Ints7"	0.115703670472886	0.35950173511069	0.133	0	1
"Vav2"	0.115703670472886	0.371833021057631	0.133	0	1
"Tor1a"	0.115703670472886	0.869419935213245	0.133	0	1
"Stxbp1"	0.115703670472886	1.32496449744592	0.133	0	1
"Rabepk"	0.115703670472886	0.571199099790464	0.133	0	1
"Gsn"	0.115703670472886	0.451079408769549	0.133	0	1
"Ttll11"	0.115703670472886	0.42951713469857	0.133	0	1
"Klhl23"	0.115703670472886	0.430794689210215	0.133	0	1
"Fkbp7"	0.115703670472886	1.0029158477104	0.133	0	1
"Neurod1"	0.115703670472886	0.421110873763725	0.133	0	1
"Kbtbd4"	0.115703670472886	0.65210691129117	0.133	0	1
"Qser1"	0.115703670472886	1.04463599920644	0.133	0	1
"Lin7c"	0.115703670472886	0.463086344538585	0.133	0	1
"Chp1"	0.115703670472886	0.3187020550928	0.133	0	1
"Lrrc57"	0.115703670472886	0.319116434779729	0.133	0	1
"Dut"	0.115703670472886	0.496374476564129	0.133	0	1
"Stk35"	0.115703670472886	1.19576484701829	0.133	0	1
"Rnf24"	0.115703670472886	0.420498272058741	0.133	0	1
"Apmap"	0.115703670472886	0.641610272313984	0.133	0	1
"Cdk5rap1"	0.115703670472886	0.617444068688647	0.133	0	1
"Cep250"	0.115703670472886	0.298512026412814	0.133	0	1
"5430405H02Rik"	0.115703670472886	0.70859356063451	0.133	0	1
"Kcnb1"	0.115703670472886	0.774221154279494	0.133	0	1
"Ppdpf"	0.115703670472886	1.17850154194958	0.133	0	1
"Fabp12"	0.115703670472886	0.867390105408378	0.133	0	1
"Lrrcc1"	0.115703670472886	0.372384092477524	0.133	0	1
"Phc3"	0.115703670472886	0.372259160211832	0.133	0	1
