""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Syap1"	0.0193468997494844	0.536690444813295	0.235	0.111	1
"Rpl21"	0.0193859299906888	0.34514319837379	0.778	0.593	1
"Mpdz"	0.0194404866834712	0.550214662371129	0.136	0.037	1
"Tomm7"	0.0194812108496008	0.451168383954314	0.494	0.358	1
"Tnks2"	0.0194953490801908	-0.840338676921339	0.321	0.432	1
"Firre"	0.0196155456281029	-0.512984868195619	0.111	0.259	1
"Tbca"	0.0196667069031844	0.402855680278932	0.383	0.222	1
"Lrp11"	0.0197453433556867	-0.34809325167624	0.099	0.247	1
"Clcn3"	0.0198388548464115	-0.559756014435436	0.568	0.691	1
"Acsl1"	0.0198590244476442	0.555471603030829	0.556	0.407	1
"Rcan1"	0.0198835173356357	-0.35602067864526	0.086	0.222	1
"Cox7c"	0.0199985117208866	0.325452812332292	0.852	0.679	1
"Ccdc88a"	0.02013978973847	-0.479367413613021	0.111	0.259	1
"Gm11944"	0.0201669053297596	0.499779785469248	0.136	0.037	1
"Cript"	0.0205239736918999	0.449365358798379	0.346	0.21	1
"Arntl"	0.020593744397692	-0.473346688388452	0.123	0.272	1
"Igf2bp3"	0.0207472117590642	-0.542394239345281	0.086	0.222	1
"Mtf2"	0.0208240582111601	-0.393129813547653	0.049	0.16	1
"Rpl13"	0.0209123922436706	0.446011349178597	0.778	0.691	1
"Dnajb6"	0.0209357537066562	-0.487409805963105	0.395	0.568	1
"Aip"	0.0211528905883538	0.36125445255442	0.309	0.148	1
"Arpc4"	0.0211743117777682	-0.572835628870695	0.049	0.16	1
"Stk40"	0.0213009271999808	0.565370975115075	0.136	0.037	1
"Txndc11"	0.0213300670398116	0.460642193105383	0.173	0.062	1
"Atp6v1h"	0.0213975742991468	-0.490702917129408	0.123	0.272	1
"Qsox1"	0.0216159611694938	-0.459251171798148	0.469	0.667	1
"Btaf1"	0.021745366207608	-0.534999796292876	0.148	0.296	1
"F630040K05Rik"	0.0218372171800525	0.454362430258767	0.432	0.272	1
"Stk16"	0.0218902421531443	-0.410817294294536	0.049	0.16	1
"Fbxo9"	0.0219026565235751	0.48685870575545	0.407	0.259	1
"Atp5l"	0.0220746492758577	0.385250261745135	0.815	0.63	1
"Zkscan1"	0.0221412779406989	0.605448381907381	0.235	0.111	1
"Snw1"	0.022448912665221	0.576306099521781	0.346	0.21	1
"Slc39a13"	0.0224900898742616	0.454600767606053	0.136	0.037	1
"Sgip1"	0.0226214984855185	-0.396032931320734	0.914	0.963	1
"Ascc3"	0.0227479931237096	-0.640399930217182	0.099	0.222	1
"Luzp1"	0.0227502360414934	0.460681866536221	0.395	0.235	1
"Clptm1"	0.0227546013061782	-0.505197476213615	0.136	0.284	1
"Rpl13a"	0.0228076200475924	0.315507540184327	0.84	0.741	1
"Psd"	0.0228399956394501	-0.606575292157455	0.235	0.383	1
"Rnf187"	0.0228889652689182	-0.645698019421386	0.272	0.444	1
"Unc50"	0.0229090183220421	-0.432507933906971	0.222	0.383	1
"Mrpl54"	0.0229939025686154	0.529929560339931	0.37	0.259	1
"Aak1"	0.0236429062193807	-0.840907131822464	0.37	0.531	1
"Grcc10"	0.0236904148326761	0.361327938874315	0.667	0.469	1
"Phb2"	0.0239751508764543	-0.420710222492464	0.123	0.272	1
"Fam193b"	0.0240285287613852	-0.525950950587739	0.099	0.222	1
"Zmynd8"	0.0245004043621112	0.533047154707878	0.617	0.481	1
"Irf2"	0.0245428633125713	0.631825676489009	0.148	0.049	1
"Antkmt"	0.0246880751654326	-0.681368076365432	0.198	0.333	1
"Gfm2"	0.0246919159916786	0.445210237951217	0.222	0.099	1
"Atp1b2"	0.0247542153941868	-0.271389739300678	0.901	0.914	1
"Dtnbp1"	0.0248202733597499	0.433858293735714	0.21	0.086	1
"Cct5"	0.024822801653541	-0.462641720385938	0.148	0.296	1
"Tom1"	0.0249061778352692	0.409791634105717	0.111	0.025	1
"Nop16"	0.0249061778352692	0.469282734759706	0.111	0.025	1
"Zfp622"	0.0249061778352692	0.50493544687062	0.111	0.025	1
"Cdc23"	0.024957987106112	0.566090858415663	0.148	0.049	1
"Klc2"	0.0249686452058567	-0.581255222637201	0.049	0.16	1
"Lamc1"	0.0250424957353473	-0.370995915639646	0.037	0.136	1
"Snrnp70"	0.0252283452012951	-0.358435020417509	0.741	0.864	1
"Mob2"	0.0253422592528341	-0.640390804266642	0.062	0.173	1
"1110032A03Rik"	0.025392533184547	0.538302403810971	0.198	0.086	1
"Mrpl44"	0.0254059399621619	0.4071399190284	0.111	0.025	1
"Tmem259"	0.0254059399621619	-0.725433931002521	0.025	0.111	1
"Rpl36"	0.0254284373212569	0.405996590905379	0.728	0.531	1
"Guca1a"	0.02552768496397	0.345498869567157	0.963	0.864	1
"Timm17a"	0.0257730530894034	0.605122083806258	0.358	0.247	1
"Msantd3"	0.0259143562347556	0.526563437836326	0.111	0.025	1
"Sec24c"	0.025947296690343	-0.57130389888067	0.037	0.136	1
"B930095G15Rik"	0.025947296690343	-0.428846062057056	0.037	0.136	1
"Msh2"	0.025947296690343	-0.327400830388938	0.037	0.136	1
"Atxn7l3b"	0.0259765061150098	0.468883883635345	0.605	0.444	1
"Tbc1d17"	0.0260939666690764	-0.463604767404035	0.074	0.198	1
"Insr"	0.0261380054615909	-0.536632988056841	0.062	0.173	1
"Cntln"	0.0262941488610059	-0.66210750965507	0.111	0.235	1
"Cdc123"	0.02630885863859	0.540636886003132	0.346	0.198	1
"Gm12724"	0.02630885863859	0.441486687513816	0.346	0.198	1
"Rps6kb1"	0.0263909837587821	-0.53129900303804	0.111	0.247	1
"Vbp1"	0.0264042002822012	0.552479184399707	0.358	0.235	1
"Castor2"	0.0264315459989562	-0.456088428687051	0.025	0.111	1
"Nfkb1"	0.0264830911480824	-0.426076091443008	0.37	0.556	1
"Foxo1"	0.0268590744442635	-0.373191922439923	0.074	0.198	1
"Tbcel"	0.0269576296160319	-0.461626510143446	0.025	0.111	1
"Ube3c"	0.0269725536383539	-0.689793693362146	0.21	0.383	1
"Tuba1a"	0.0271341358859647	0.621317179891167	0.481	0.333	1
"Pikfyve"	0.0273574538477309	-0.379981545677082	0.037	0.136	1
"Ndufb10"	0.0273708638892958	0.563502004500201	0.494	0.395	1
"Upp2"	0.0273720921830788	-0.695719893858559	0.062	0.173	1
"Rab11a"	0.0273851185037708	0.464199059812498	0.21	0.099	1
"Zcchc14"	0.027492728458619	-0.618453075758435	0.025	0.111	1
"Gpi1"	0.0276121048822645	0.589838036815231	0.654	0.543	1
"Hax1"	0.0278419747353615	-0.329788171435322	0.037	0.136	1
"D830036C21Rik"	0.0280369649064179	-0.355132186336731	0.025	0.111	1
"Tspoap1"	0.0280369649064179	-0.482673163513402	0.025	0.111	1
"Zscan26"	0.0280674770612442	0.50117631699633	0.284	0.148	1
"Alk"	0.0285243361766595	-0.290275648269057	0.086	0.222	1
"Uqcr11"	0.0285291667805071	0.357330647173904	0.642	0.506	1
"Hddc2"	0.0285904623415759	0.56217958318477	0.111	0.025	1
"Ddost"	0.0288332474734853	-0.430616511221709	0.037	0.136	1
"Got1"	0.0288568519939039	0.406167655549164	0.642	0.556	1
"Kat6a"	0.0289210986983258	-0.455435024984683	0.086	0.21	1
"Hdac6"	0.0289756792008513	-0.440566755510687	0.049	0.148	1
"Cldn12"	0.0291533451437525	-0.455573239100199	0.025	0.111	1
"Mbd2"	0.0291533451437525	-0.254945051734482	0.025	0.111	1
"Fryl"	0.0293907154087428	-0.31981769262771	0.444	0.642	1
"Zdhhc14"	0.0294400135617309	-0.539316923306829	0.296	0.469	1
"Tmem145"	0.0295406856588543	-0.518509320573845	0.062	0.173	1
"Sil1"	0.0296192972799606	-0.510957788860108	0.074	0.185	1
"Vps13d"	0.0296552911706243	-0.802797584478494	0.086	0.198	1
"Ptpn3"	0.0297257386848636	0.390225836559057	0.111	0.025	1
"Acaa2"	0.0297257386848636	0.356493133825667	0.111	0.025	1
"Vps72"	0.029804670220649	0.514811978132766	0.222	0.111	1
"Sumo3"	0.0299322911583	0.537558065554465	0.309	0.173	1
"Puf60"	0.029975387918452	0.546072783775563	0.358	0.235	1
"E2f4"	0.0303077693234999	-0.287266120266139	0.025	0.111	1
"Hmgxb3"	0.0303077693234999	-0.292381209729589	0.025	0.111	1
"Brcc3"	0.0303077693234999	-0.404074191363918	0.025	0.111	1
"Calm1"	0.030480391709078	0.409370673638175	0.79	0.654	1
"Etfrf1"	0.0304899873241028	0.364003893944159	0.185	0.074	1
"4930570G19Rik"	0.0305464089805367	0.164077627457008	0.198	0.074	1
