""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"H1f0"	0.129976870831291	1.08275812338154	0.5	0.273	1
"Dync1i2"	0.131861029775568	-0.892610245795566	0.357	0.545	1
"Fn1"	0.131901963050332	0.664527621278654	0.929	0.818	1
"Id1"	0.132125179706581	-0.595049750946658	0.857	1	1
"Ubb"	0.132199564297882	-0.723858236912618	0.929	1	1
"Ube2n"	0.132236738362249	-1.03574439344041	0.357	0.636	1
"Itsn2"	0.132236738362249	1.38692822663033	0.643	0.273	1
"Psma2"	0.13385122860605	-0.22662019050778	0.429	0.818	1
"Aopep"	0.13385122860605	0.666033013079315	0.714	0.455	1
"Ndufs2"	0.134226570978666	-0.588282781845721	0.143	0.364	1
"Snx5"	0.134226570978666	0.644881027932897	0.357	0.091	1
"Ralgapa2"	0.134226570978666	1.25612326868161	0.357	0.091	1
"Ecpas"	0.134226570978666	0.709641740268821	0.357	0.091	1
"Kdm4c"	0.134226570978666	1.4062724643177	0.357	0.091	1
"Znrf2"	0.134226570978666	0.804991448154996	0.357	0.091	1
"Sec63"	0.134226570978666	0.928442747367912	0.357	0.091	1
"Krr1"	0.134226570978666	0.711509491436195	0.357	0.091	1
"Nemf"	0.134226570978666	-0.874030603368584	0.143	0.364	1
"Zfp36l2"	0.134226570978666	0.545987365971724	0.357	0.091	1
"Trappc8"	0.134226570978666	0.652898942763859	0.357	0.091	1
"Rfx3"	0.134226570978666	0.822000761360774	0.357	0.091	1
"Hipk3"	0.137010843603782	0.779524367560899	0.429	0.182	1
"Dcaf12"	0.137010843603782	1.06123573647	0.429	0.182	1
"Cnep1r1"	0.137010843603782	-1.07642035186659	0.214	0.455	1
"Srgap1"	0.137010843603782	1.08344196549378	0.429	0.182	1
"Cog5"	0.137010843603782	-0.726251187054284	0.214	0.455	1
"Ubn1"	0.137010843603782	0.904855860940144	0.429	0.182	1
"Samhd1"	0.137258366612612	-0.602927501048398	0.143	0.455	1
"Tnfsf10"	0.137258366612612	-0.766332062188256	0.143	0.455	1
"Gnai3"	0.137258366612612	-0.444795089228608	0.143	0.455	1
"Med13l"	0.137258366612612	-0.604826377413208	0.143	0.455	1
"Ica1"	0.137258366612612	-0.592855847420695	0.143	0.455	1
"Med29"	0.137258366612612	-0.777057774194815	0.143	0.455	1
"Grb10"	0.137258366612612	-0.472219720335761	0.143	0.455	1
"Mospd1"	0.137258366612612	-0.951007544128022	0.143	0.455	1
"Ssr4"	0.137258366612612	-0.597970738680194	0.143	0.455	1
"Cavin3"	0.137431669103266	0.84608563922624	0.786	0.455	1
"Elob"	0.137431669103266	0.886853748622451	0.714	0.545	1
"Dnm3"	0.138616491188816	0.745883433941755	0.929	0.727	1
"Atp10a"	0.138616491188816	0.629387312363778	0.929	0.727	1
"Sdhb"	0.139764804402989	-0.566891663228989	0.286	0.636	1
"Aldh2"	0.139764804402989	0.887257815915673	0.571	0.273	1
"Ogt"	0.139764804402989	-0.360727791282574	0.286	0.636	1
"Tpd52"	0.141344748335826	-0.55389363320844	0.5	0.727	1
"Ppp1r2"	0.141344748335826	-0.609729436603591	0.5	0.727	1
"Maml2"	0.142479474706833	-0.439403093267908	0.643	0.818	1
"Mob3b"	0.142856629376063	-0.764223467528383	0.214	0.545	1
"Akap9"	0.142856629376063	-0.541916469941757	0.214	0.545	1
"Kifc3"	0.142856629376063	1.11714423550122	0.5	0.182	1
"Rab1a"	0.142856629376063	-0.599523089914272	0.214	0.545	1
"Bcap31"	0.142856629376063	-0.810572398286475	0.214	0.545	1
"Cox4i1"	0.14412417918842	0.618063009755091	0.857	0.636	1
"Rrbp1"	0.144540445909998	0.739033991277027	0.714	0.364	1
"Polr1d"	0.144540445909998	-0.76053125383071	0.429	0.727	1
"Ndufa5"	0.144540445909998	0.673306778229755	0.643	0.455	1
"Akt3"	0.146393389375907	-1.23926799294126	0.286	0.545	1
"Srsf11"	0.146393389375907	-0.870062330128736	0.286	0.545	1
"Pik3r3"	0.146393389375907	-0.892558517295935	0.286	0.545	1
"Arhgef1"	0.146393389375907	-1.09016965150547	0.286	0.545	1
"Rps7"	0.146852387202734	0.304541562470718	0.929	1	1
"Snu13"	0.146853195444332	0.75748925549274	0.643	0.364	1
"Rbm3"	0.147915810354039	0.453098246893615	0.786	0.545	1
"Hdac7"	0.148091151350766	-0.692342764343626	0.357	0.636	1
"Bri3"	0.149156560334804	0.223217059463704	0.714	0.455	1
"Oaz2"	0.152897973133881	-0.55051663264248	0.5	0.818	1
"Rbm18"	0.154277123682734	0.586767382943511	0.357	0.091	1
"Gstm1"	0.154277123682734	-1.11349277099454	0.143	0.364	1
"Dnaja1"	0.154277123682734	-0.790678370541215	0.143	0.364	1
"Bmt2"	0.154277123682734	-1.35459889426198	0.143	0.364	1
"Cilk1"	0.154277123682734	0.911502240260673	0.357	0.091	1
"Actr2"	0.154277123682734	-0.919788821988196	0.143	0.364	1
"Mgat2"	0.154277123682734	-0.817093554002482	0.143	0.364	1
"Dennd1a"	0.155106984331807	-0.956866345135455	0.429	0.636	1
"Atraid"	0.155338429033655	0.954302337066129	0.429	0.182	1
"Pik3c2a"	0.155338429033655	1.3647156048312	0.429	0.182	1
"Amd1"	0.155338429033655	1.11225852270245	0.429	0.182	1
"Kif13a"	0.155338429033655	0.868525256861744	0.429	0.182	1
"Ep300"	0.155338429033655	0.613845292673977	0.429	0.182	1
"Grk5"	0.155338429033655	-0.533654145976655	0.214	0.455	1
"Cobll1"	0.155867840258881	-0.583692320190979	0.571	0.818	1
"Tvp23b"	0.15649504938459	-0.553173469198516	0.143	0.455	1
"Eci2"	0.15649504938459	-0.569289744381111	0.143	0.455	1
"Rab18"	0.156659799587646	-0.670517218131678	0.286	0.636	1
"Terf1"	0.157159416689014	-1.16395846029557	0.071	0.273	1
"Tpp2"	0.157159416689014	-1.21831778187189	0.071	0.273	1
"Phyh"	0.157159416689014	-0.725609918632041	0.071	0.273	1
"Camsap1"	0.157159416689014	-0.438055068081485	0.071	0.273	1
"Snrnp200"	0.157159416689014	-0.927498905972824	0.071	0.273	1
"Apmap"	0.157159416689014	-0.625683526742627	0.071	0.273	1
"Fam110a"	0.157159416689014	-0.466185609731619	0.071	0.273	1
"Man1a2"	0.157159416689014	-0.803378519168324	0.071	0.273	1
"Prpf38b"	0.157159416689014	-1.0347472054935	0.071	0.273	1
"Exosc3"	0.157159416689014	-0.78413537447267	0.071	0.273	1
"Zfp462"	0.157159416689014	-0.52460629350513	0.071	0.273	1
"Slc35d1"	0.157159416689014	-1.17810866475743	0.071	0.273	1
"Usp24"	0.157159416689014	-0.437490167249869	0.071	0.273	1
"Tcea3"	0.157159416689014	-0.575467476634051	0.071	0.273	1
"Klhl7"	0.157159416689014	-0.852740950978293	0.071	0.273	1
"Galnt11"	0.157159416689014	-0.779209205834801	0.071	0.273	1
"Nsd2"	0.157159416689014	-1.15915094441856	0.071	0.273	1
"Tapt1"	0.157159416689014	-0.576148903101059	0.071	0.273	1
"Rnf34"	0.157159416689014	-1.16578330389274	0.071	0.273	1
"Arl6ip4"	0.157159416689014	-0.394915927429548	0.071	0.273	1
"Pdap1"	0.157159416689014	-0.883206330800514	0.071	0.273	1
"Etnk1"	0.157159416689014	-1.03714994108955	0.071	0.273	1
"Gcsh"	0.157159416689014	-0.428255587578194	0.071	0.273	1
"Aprt"	0.157159416689014	-0.786714749000886	0.071	0.273	1
"Pik3cb"	0.157159416689014	-1.05209098597363	0.071	0.273	1
"Twf2"	0.157159416689014	-0.661765914928319	0.071	0.273	1
"Tbpl1"	0.157159416689014	-1.00946418685402	0.071	0.273	1
"Cdk2"	0.157159416689014	-1.02287143383067	0.071	0.273	1
"Tbc1d10a"	0.157159416689014	-1.09927784750823	0.071	0.273	1
"Mtif2"	0.157159416689014	-0.60462397920535	0.071	0.273	1
"Timm22"	0.157159416689014	-0.697474041918138	0.071	0.273	1
"Hbp1"	0.157159416689014	-1.08758430960404	0.071	0.273	1
"Nubpl"	0.157159416689014	-0.443602671381737	0.071	0.273	1
"Atp6v1d"	0.157159416689014	-0.506286523294059	0.071	0.273	1
"Eml1"	0.157159416689014	-0.816954211397341	0.071	0.273	1
"Cwc27"	0.157159416689014	-0.777511312691389	0.071	0.273	1
"Tob2"	0.157159416689014	-0.494024891103864	0.071	0.273	1
"Mapk12"	0.157159416689014	-0.439917059407804	0.071	0.273	1
"Mrpl28"	0.157159416689014	-1.06750448356271	0.071	0.273	1
"Rps6kb2"	0.157159416689014	-0.426395589823371	0.071	0.273	1
"Ctsf"	0.157159416689014	-0.533188488768236	0.071	0.273	1
"Tjp2"	0.157159416689014	-0.532422429859203	0.071	0.273	1
"Jak2"	0.157159416689014	-0.475307355439665	0.071	0.273	1
"Scd2"	0.157159416689014	-0.709057925498393	0.071	0.273	1
"Timm17b"	0.157159416689014	-0.640949750791675	0.071	0.273	1
"Dnase1l1"	0.157159416689014	-0.597823087546319	0.071	0.273	1
"Pam"	0.160953948495083	1.61544688461516	0.643	0.455	1
"Cdh5"	0.160953948495083	-0.473319823450373	0.429	0.727	1
"Hnrnpc"	0.160953948495083	0.616058359630796	0.643	0.455	1
"Kdelr1"	0.161055709745634	-0.616996596684271	0.214	0.545	1
"Pde8a"	0.161055709745634	1.12027807752905	0.5	0.182	1
"Gnas"	0.162392587898266	-0.487272859293007	0.857	0.909	1
"Itm2b"	0.162392587898266	-0.567231383843361	0.857	0.909	1
"Atp5g3"	0.164351155405889	1.10265381192859	0.5	0.273	1
"Srsf6"	0.164351155405889	0.636415961827298	0.5	0.273	1
"Cycs"	0.164351155405889	-0.493573960857	0.286	0.545	1
"Irf1"	0.164351155405889	0.812925264028301	0.5	0.273	1
"Vmp1"	0.164351155405889	-0.780552560363534	0.286	0.545	1
"Cbx1"	0.164351155405889	-0.93521967519161	0.286	0.545	1
"Agap1"	0.165358249180135	-0.665434245164828	0.357	0.636	1
"Rora"	0.165358249180135	1.06765902750906	0.571	0.364	1
"Adam10"	0.165358249180135	-0.78741551487157	0.357	0.636	1
"H1f2"	0.165358249180135	0.580658752119724	0.571	0.364	1
"Pnisr"	0.165667761669126	0.905472805503271	0.5	0.364	1
"Spag9"	0.165762852445064	0.520783907356996	0.714	0.455	1
"Ets1"	0.169654104470529	-0.586171240056821	0.643	0.636	1
"Mrtfb"	0.170293348020705	0.450159590525315	0.929	0.727	1
"Rpl36a"	0.170293348020705	0.405902868066154	0.929	0.727	1
"Rpl35"	0.171035060768674	-0.4081223207405	0.929	0.909	1
"Tgfbr3"	0.175059985602983	1.0422851639771	0.571	0.273	1
"Sltm"	0.175059985602983	-0.607307115515627	0.286	0.636	1
"Ets2"	0.175059985602983	0.601941591274514	0.571	0.273	1
"Fermt2"	0.175120920789168	-0.639562718817221	0.643	0.818	1
"Mrpl51"	0.175469843180938	-0.517317643387537	0.214	0.455	1
"Wdr61"	0.175469843180938	-0.651098260657047	0.214	0.455	1
"Thoc7"	0.175469843180938	-1.03612346035044	0.214	0.455	1
"Ddx17"	0.175469843180938	1.23173743899312	0.429	0.182	1
"Emp2"	0.175469843180938	-0.760147005349324	0.214	0.455	1
"Ext2"	0.17652584318292	-0.434686130486141	0.143	0.364	1
"Rmdn1"	0.17652584318292	-0.875932982636975	0.143	0.364	1
"5031425E22Rik"	0.17652584318292	-0.742995429936815	0.143	0.364	1
"Tpcn1"	0.17652584318292	-0.933599799078597	0.143	0.364	1
"Polr2j"	0.17652584318292	-0.949338141834187	0.143	0.364	1
"Braf"	0.17652584318292	-0.987862574827864	0.143	0.364	1
"Gstt2"	0.17652584318292	-0.795418478160842	0.143	0.364	1
"Cpt1a"	0.17652584318292	-0.565822077281595	0.143	0.364	1
"Xpnpep1"	0.17652584318292	-1.09087154148315	0.143	0.364	1
"Arpc5l"	0.177710296149545	-0.165454643081723	0.143	0.455	1
"Polr2e"	0.178737898183924	-0.805256044533118	0.5	0.636	1
"Lmo2"	0.179755633896225	-1.05538593640197	0.857	1	1
"App"	0.179755633896225	-0.45332468071097	0.857	1	1
"Rplp1"	0.179839359692466	-0.296900625780055	1	1	1
"Fth1"	0.179839359692466	0.355655681668267	0.929	1	1
"Rab3gap1"	0.183864075939923	-0.981128716412396	0.071	0.273	1
"Timm17a"	0.183864075939923	-0.734040025595189	0.071	0.273	1
"Tfb2m"	0.183864075939923	-0.899042732756696	0.071	0.273	1
"Ahctf1"	0.183864075939923	-0.884558160368705	0.071	0.273	1
"A330023F24Rik"	0.183864075939923	-0.442237954749793	0.071	0.273	1
"Paxx"	0.183864075939923	-0.571637968760368	0.071	0.273	1
"Sh3glb2"	0.183864075939923	-0.545228956212677	0.071	0.273	1
"Arl6ip6"	0.183864075939923	-0.593034468153328	0.071	0.273	1
"Mettl5"	0.183864075939923	-0.535582450901487	0.071	0.273	1
"Blvra"	0.183864075939923	-0.449030369770165	0.071	0.273	1
"Ncoa5"	0.183864075939923	-0.940564123982415	0.071	0.273	1
"Ube2q1"	0.183864075939923	-1.31290530520448	0.071	0.273	1
"Rpf1"	0.183864075939923	-0.382210027938709	0.071	0.273	1
"Rars2"	0.183864075939923	-0.384953787789596	0.071	0.273	1
"Plaa"	0.183864075939923	-0.779546358191707	0.071	0.273	1
"Mycbp"	0.183864075939923	-0.623935521446422	0.071	0.273	1
"Dffb"	0.183864075939923	-0.538923726900769	0.071	0.273	1
"Gatad1"	0.183864075939923	-0.45235619416222	0.071	0.273	1
"Gcn1"	0.183864075939923	-0.870068720369647	0.071	0.273	1
"Gm42556"	0.183864075939923	-0.687819424581949	0.071	0.273	1
"Bet1"	0.183864075939923	-0.505758292198548	0.071	0.273	1
"Mdfic"	0.183864075939923	-0.770848777428347	0.071	0.273	1
"Mcee"	0.183864075939923	-0.352797120264233	0.071	0.273	1
"Mesd"	0.183864075939923	-0.609333572834659	0.071	0.273	1
"Tmem41b"	0.183864075939923	-0.398937894873469	0.071	0.273	1
"Btbd10"	0.183864075939923	-0.391241520260578	0.071	0.273	1
"Maz"	0.183864075939923	-0.747038487410151	0.071	0.273	1
"Ap1g1"	0.183864075939923	-0.64353799424036	0.071	0.273	1
"Afg3l1"	0.183864075939923	-0.732430723674913	0.071	0.273	1
"Coa6"	0.183864075939923	-0.617904125779427	0.071	0.273	1
"Herpud2"	0.183864075939923	-0.624178988001065	0.071	0.273	1
"Hmg20a"	0.183864075939923	-0.547247428276331	0.071	0.273	1
"Kifbp"	0.183864075939923	-1.01705663812515	0.071	0.273	1
"Ankrd24"	0.183864075939923	-0.423491892962674	0.071	0.273	1
"Slu7"	0.183864075939923	-0.675627094994798	0.071	0.273	1
"Dcaf7"	0.183864075939923	-0.831658606192383	0.071	0.273	1
"Smarcd2"	0.183864075939923	-0.854240999187508	0.071	0.273	1
"Mrpl58"	0.183864075939923	-0.67657677014135	0.071	0.273	1
"Frmd6"	0.183864075939923	-0.864766134604427	0.071	0.273	1
"Med6"	0.183864075939923	-1.05011272462534	0.071	0.273	1
"Golga5"	0.183864075939923	-0.60138261499618	0.071	0.273	1
"Setd3"	0.183864075939923	-0.631908376955805	0.071	0.273	1
"Thoc3"	0.183864075939923	-1.30736855576257	0.071	0.273	1
"Fam172a"	0.183864075939923	-0.71069621808828	0.071	0.273	1
"Pik3r1"	0.183864075939923	-0.502393650708841	0.071	0.273	1
"Ccdc25"	0.183864075939923	-0.829994383700372	0.071	0.273	1
"Sucla2"	0.183864075939923	-0.739354129915911	0.071	0.273	1
"Gtf2f2"	0.183864075939923	-0.418362805699721	0.071	0.273	1
"Ago2"	0.183864075939923	-0.663850838336992	0.071	0.273	1
"1810013L24Rik"	0.183864075939923	-0.784267115503272	0.071	0.273	1
"Mrpl40"	0.183864075939923	-0.57101382046199	0.071	0.273	1
"Ncbp2"	0.183864075939923	-0.675575818157178	0.071	0.273	1
"Tiam1"	0.183864075939923	-0.652604662994859	0.071	0.273	1
"Tbl3"	0.183864075939923	-0.402167739222035	0.071	0.273	1
"Mrps10"	0.183864075939923	-0.668365741741904	0.071	0.273	1
"Nfya"	0.183864075939923	-0.375803176413573	0.071	0.273	1
"Gpr108"	0.183864075939923	-0.534662241115948	0.071	0.273	1
"Tmem223"	0.183864075939923	-1.21766563943669	0.071	0.273	1
"Spata6l"	0.183864075939923	-1.1188858991636	0.071	0.273	1
"Fam204a"	0.183864075939923	-0.710388716944635	0.071	0.273	1
"Amot"	0.183864075939923	-0.975766623482361	0.071	0.273	1
"Smc1a"	0.183864075939923	-0.575568166662235	0.071	0.273	1
"Camk2d"	0.183920000935706	1.37103153956192	0.5	0.273	1
"Denr"	0.183920000935706	0.759545185428862	0.5	0.273	1
"Nhlrc2"	0.183920000935706	-0.595114614381069	0.286	0.545	1
"Rgs12"	0.184098504536607	0.67238557435482	0.571	0.364	1
"Pabpn1"	0.184098504536607	0.556502566672089	0.571	0.364	1
"Hnrnph3"	0.184843974227534	0.917581101019405	0.5	0.364	1
"Efr3b"	0.184843974227534	-0.819677327587094	0.357	0.545	1
"Prss23"	0.187750695173302	0.34010507571069	0.714	0.545	1
"Rpl24"	0.188802424632956	0.415397616644182	0.929	0.909	1
"Emc10"	0.191562444199535	0.873571998583856	0.429	0.273	1
"Grb14"	0.191667179405582	-0.762636755694958	0.429	0.636	1
"Rpl22l1"	0.191667179405582	0.933434025627747	0.571	0.455	1
"Lamtor5"	0.191667179405582	1.08195408643457	0.571	0.455	1
"Ier5"	0.193226341021472	-0.628507317407905	0.5	0.727	1
"Rab14"	0.193226341021472	-0.734412377327644	0.5	0.727	1
"Scp2"	0.193226341021472	-0.797032633097998	0.5	0.727	1
"Vamp8"	0.193226341021472	0.736022428627219	0.643	0.545	1
"Myh9"	0.193399692351511	0.961558765154352	0.786	0.636	1
"Cbx3"	0.195026817292593	0.617716007431467	0.571	0.273	1
"Keap1"	0.195026817292593	-0.345710515656598	0.286	0.636	1
"Mtdh"	0.195026817292593	0.462189166810767	0.571	0.273	1
"Eif4a2"	0.195233138345589	-0.490119120240142	0.714	0.818	1
"Fam135a"	0.196202797453547	0.693381070122338	0.286	0.091	1
"Atg16l1"	0.196202797453547	0.799047658344565	0.286	0.091	1
"Gpatch2"	0.196202797453547	0.609226848503301	0.286	0.091	1
"Arhgap21"	0.196202797453547	0.782728994361053	0.286	0.091	1
"Ola1"	0.196202797453547	0.825696426755573	0.286	0.091	1
"Dnajc10"	0.196202797453547	0.829664931775507	0.286	0.091	1
"1110051M20Rik"	0.196202797453547	1.11552916501394	0.286	0.091	1
"Trp53bp1"	0.196202797453547	0.678473360441404	0.286	0.091	1
"Gyg"	0.196202797453547	0.797718863780539	0.286	0.091	1
"Ccnl1"	0.196202797453547	0.725183342293591	0.286	0.091	1
"Srsf4"	0.196202797453547	0.689129094873235	0.286	0.091	1
"Taf12"	0.196202797453547	0.715979067930864	0.286	0.091	1
"Qdpr"	0.196202797453547	0.615381752739307	0.286	0.091	1
"Rell1"	0.196202797453547	0.748751379770265	0.286	0.091	1
"Pds5a"	0.196202797453547	1.44444374247182	0.286	0.091	1
"Uba6"	0.196202797453547	0.741717019005123	0.286	0.091	1
"Glmn"	0.196202797453547	0.722742885285287	0.286	0.091	1
"5930430L01Rik"	0.196202797453547	0.54309340053494	0.286	0.091	1
"Tmem176a"	0.196202797453547	0.65342672373546	0.286	0.091	1
"Capg"	0.196202797453547	0.865368265961452	0.286	0.091	1
"Sec11a"	0.196202797453547	0.70441780902427	0.286	0.091	1
"Inpp5a"	0.196202797453547	0.707821376112819	0.286	0.091	1
"Man2b1"	0.196202797453547	0.692780304353177	0.286	0.091	1
"Nhsl1"	0.196202797453547	0.986966587990995	0.286	0.091	1
"Kpnb1"	0.196202797453547	0.714538464857832	0.286	0.091	1
"Galk1"	0.196202797453547	0.654764829040918	0.286	0.091	1
"Mta1"	0.196202797453547	0.584637501482718	0.286	0.091	1
"Rab24"	0.196202797453547	0.671930763713313	0.286	0.091	1
"Ndufaf2"	0.196202797453547	1.18852901050121	0.286	0.091	1
"Usp54"	0.196202797453547	0.774232382441957	0.286	0.091	1
"Wdfy2"	0.196202797453547	0.639820265559574	0.286	0.091	1
"Akap11"	0.196202797453547	0.951422498676399	0.286	0.091	1
"Kctd12"	0.196202797453547	0.740738877784326	0.286	0.091	1
"Rictor"	0.196202797453547	0.565968236422529	0.286	0.091	1
"Ubr5"	0.196202797453547	0.854177196461553	0.286	0.091	1
"Med30"	0.196202797453547	0.579956164775832	0.286	0.091	1
"Desi1"	0.196202797453547	0.812026041519162	0.286	0.091	1
"Prr13"	0.196202797453547	0.816169332294189	0.286	0.091	1
"Dnm1l"	0.196202797453547	0.620975634075648	0.286	0.091	1
"Opa1"	0.196202797453547	0.878021798622513	0.286	0.091	1
"Senp5"	0.196202797453547	0.5822252451362	0.286	0.091	1
"Rgmb"	0.196202797453547	0.647993082692151	0.286	0.091	1
"Mea1"	0.196202797453547	0.750514305621993	0.286	0.091	1
"Oard1"	0.196202797453547	0.74023383132404	0.286	0.091	1
"Ppp4r1"	0.196202797453547	0.698396368680666	0.286	0.091	1
"Mrpl21"	0.196202797453547	1.33204602252999	0.286	0.091	1
"Tmem216"	0.196202797453547	1.10882155993858	0.286	0.091	1
"Ifit1"	0.196202797453547	0.900332550166526	0.286	0.091	1
"Emcn"	0.196536681076384	-0.753071176730723	0.786	0.818	1
"Set"	0.19748628236346	-0.545478853422843	0.214	0.455	1
"Katnbl1"	0.19748628236346	0.73036516230086	0.429	0.182	1
"Cisd2"	0.19748628236346	-0.689925760034958	0.214	0.455	1
"Acacb"	0.19748628236346	-0.929082766776571	0.214	0.455	1
"Prkd2"	0.19748628236346	0.568793672767403	0.429	0.182	1
"Bola2"	0.19748628236346	0.753429600536306	0.429	0.182	1
"Glod4"	0.19748628236346	0.740982240960414	0.429	0.182	1
"Psmc5"	0.19748628236346	-0.834174943430299	0.214	0.455	1
"Ctsb"	0.19748628236346	-0.848037028528837	0.214	0.455	1
"Nr4a1"	0.19748628236346	-1.25421469763274	0.214	0.455	1
"Dctn4"	0.19748628236346	1.04660716449884	0.429	0.182	1
"Sipa1"	0.19748628236346	-0.70741537640201	0.214	0.455	1
"Vbp1"	0.19748628236346	-0.596100056018474	0.214	0.455	1
"Actb"	0.197921574052155	-0.195050022765937	0.857	0.909	1
"Erg"	0.197943754075135	-0.636449398331215	0.429	0.727	1
"Flt1"	0.198266903416003	0.211597680965744	1	1	1
"Bsg"	0.198266903416003	-0.412116009662304	1	1	1
"Lrpap1"	0.20099613822218	-0.2656207215152	0.143	0.455	1
"Mrtfa"	0.20099613822218	-0.23378184319311	0.143	0.455	1
"Mrps14"	0.201082364096297	-0.579361437233827	0.143	0.364	1
"Prpf18"	0.201082364096297	-0.492889739745338	0.143	0.364	1
"Txndc12"	0.201082364096297	0.534333925563185	0.357	0.091	1
"Trappc3"	0.201082364096297	-0.508508671805119	0.143	0.364	1
"Exosc10"	0.201082364096297	-0.926145862476925	0.143	0.364	1
"Dhx15"	0.201082364096297	-0.898586781504633	0.143	0.364	1
"Stim2"	0.201082364096297	-0.486360319985585	0.143	0.364	1
"Rnf10"	0.201082364096297	-0.864725082915622	0.143	0.364	1
"Zfp637"	0.201082364096297	-1.13442071211987	0.143	0.364	1
"Cers4"	0.201082364096297	-1.05797752225663	0.143	0.364	1
"Taf1d"	0.201082364096297	0.493678094613964	0.357	0.091	1
"Stx7"	0.201082364096297	-0.683187027454134	0.143	0.364	1
"Tmem256"	0.201082364096297	-0.641344448113107	0.143	0.364	1
"Srr"	0.201082364096297	-0.960991458380654	0.143	0.364	1
"Acp1"	0.201082364096297	-0.497987115757257	0.143	0.364	1
"Trps1"	0.201082364096297	0.386521990284048	0.357	0.091	1
"Ypel5"	0.201082364096297	-1.24699504070816	0.143	0.364	1
"Znrd2"	0.201082364096297	-0.636819175675318	0.143	0.364	1
"Oga"	0.201082364096297	-0.5310166711389	0.143	0.364	1
"Tpm4"	0.203085763898859	0.862679724617261	0.714	0.455	1
"Snrpd2"	0.204366865546738	0.653135480198441	0.571	0.364	1
"Tacc1"	0.204366865546738	1.41666416450465	0.571	0.364	1
"Akap12"	0.204366865546738	-0.547889120756125	0.357	0.636	1
"Gnb1"	0.20490727011901	-0.309942710731927	0.643	0.909	1
"Garre1"	0.20490727011901	0.563239571714361	0.786	0.727	1
"Rsu1"	0.20516319175424	0.763759809238011	0.5	0.273	1
"Gtdc1"	0.20516319175424	1.30451228538713	0.5	0.273	1
"Hint2"	0.20516319175424	-0.78044915470772	0.286	0.545	1
"Tex261"	0.20516319175424	1.06559863374904	0.5	0.273	1
"Prdx2"	0.20516319175424	-0.568239809725094	0.286	0.545	1
"St6galnac2"	0.20516319175424	-0.874352165042537	0.286	0.545	1
"Erh"	0.20516319175424	0.578477078792882	0.5	0.273	1
"Tpi1"	0.205615154728227	1.08930282702801	0.5	0.364	1
"Tmbim4"	0.205615154728227	-0.6211703106864	0.357	0.545	1
"Ewsr1"	0.205615154728227	0.653757849925082	0.5	0.364	1
"Bcas3"	0.205615154728227	-0.677468618407705	0.357	0.545	1
"Ppp2r2a"	0.205615154728227	0.972147342163464	0.5	0.364	1
"Fbxl7"	0.205615154728227	-0.885106298404941	0.357	0.545	1
"Strn3"	0.207233683376928	-0.420360617145357	0.5	0.818	1
"Rps16"	0.207895029041121	0.211633972887801	0.929	0.909	1
"Rpl8"	0.207895029041121	0.372211573680635	0.929	0.909	1
"Rere"	0.210514051152386	0.928697045601669	0.714	0.636	1
"Park7"	0.210514051152386	-0.451345323393589	0.571	0.818	1
"Cert1"	0.210514051152386	0.763419573650896	0.714	0.636	1
"Tgm2"	0.212165285787294	-0.406806037959702	0.429	0.636	1
"Irx3"	0.212165285787294	-0.46276559612127	0.429	0.636	1
"Smg6"	0.212165285787294	-0.506440619273515	0.429	0.636	1
"Spop"	0.212165285787294	0.94418170697741	0.571	0.455	1
"Ndufs4"	0.212165285787294	0.61076578120807	0.571	0.455	1
"Arpp19"	0.213042316377464	0.462968779610153	0.786	0.636	1
"Hsp90aa1"	0.213306577549884	-0.705441575298762	0.5	0.727	1
"mt-Nd4"	0.213306577549884	-1.46141873263534	0.5	0.727	1
"Cflar"	0.213441153747507	0.747302354779437	0.357	0.182	1
"Dctn1"	0.213441153747507	0.909607164021198	0.357	0.182	1
"Rab5b"	0.213441153747507	0.806816584177193	0.357	0.182	1
"Ccm2"	0.213441153747507	1.01327938547474	0.357	0.182	1
"Trim47"	0.213441153747507	0.915081952998371	0.357	0.182	1
"Pak1ip1"	0.213441153747507	0.990921684073096	0.357	0.182	1
"Adk"	0.213441153747507	0.840657092047791	0.357	0.182	1
"Emd"	0.213441153747507	0.832214864329786	0.357	0.182	1
"Arfgef1"	0.213789575546078	-1.01257397724067	0.071	0.273	1
"Stk16"	0.213789575546078	-0.418849965539973	0.071	0.273	1
"Dnpep"	0.213789575546078	-0.257386630327773	0.071	0.273	1
"Setx"	0.213789575546078	-0.409242875185313	0.071	0.273	1
"Psmf1"	0.213789575546078	-0.59796488260259	0.071	0.273	1
"Tbc1d20"	0.213789575546078	-0.734543939831311	0.071	0.273	1
"Fam210b"	0.213789575546078	-0.32516620596526	0.071	0.273	1
"Rab22a"	0.213789575546078	-0.48451331572342	0.071	0.273	1
"Mrps28"	0.213789575546078	-0.431213054347665	0.071	0.273	1
"6430590A07Rik"	0.213789575546078	-0.369509124132458	0.071	0.273	1
"Ppid"	0.213789575546078	-0.701939975352909	0.071	0.273	1
"Pmvk"	0.213789575546078	-0.376280801919959	0.071	0.273	1
"Ubap2l"	0.213789575546078	-0.46286338309762	0.071	0.273	1
"Sf3b4"	0.213789575546078	-0.442751372696304	0.071	0.273	1
"Mfsd10"	0.213789575546078	-0.480921079537837	0.071	0.273	1
"Rest"	0.213789575546078	-0.674659722020877	0.071	0.273	1
